"Gene_ID","GSM7102172","GSM7102173","GSM7102174"
"ENSMUSG00000011632",4,0,4
"ENSMUSG00000011658",1425,1470,1258
"ENSMUSG00000011751",18016,16679,13461
"ENSMUSG00000011752",17312,18405,17563
"ENSMUSG00000011831",3759,3894,3468
"ENSMUSG00000011832",7992,6962,4669
"ENSMUSG00000011837",1425,1333,1243
"ENSMUSG00000011877",21423,18865,14730
"ENSMUSG00000011884",3713,3498,3522
"ENSMUSG00000011958",1252,1248,1133
"ENSMUSG00000011960",2360,2079,1916
"ENSMUSG00000012017",455,441,333
"ENSMUSG00000012042",0,0,0
"ENSMUSG00000012076",4004,3727,3067
"ENSMUSG00000012114",2768,2973,2530
"ENSMUSG00000012117",2243,2617,1976
"ENSMUSG00000012123",36,38,53
"ENSMUSG00000012126",829,851,907
"ENSMUSG00000012187",17,7,10
"ENSMUSG00000012211",0,14,0
"ENSMUSG00000012282",0,0,0
"ENSMUSG00000012296",1288,1265,933
"ENSMUSG00000012350",0,9,15
"ENSMUSG00000012396",0,0,6
"ENSMUSG00000012405",6484,6360,6067
"ENSMUSG00000012422",2530,2270,2095
"ENSMUSG00000012428",35,51,23
"ENSMUSG00000012429",379,374,314
"ENSMUSG00000012443",110,133,174
"ENSMUSG00000012483",272,249,250
"ENSMUSG00000012519",4,19,14
"ENSMUSG00000012520",0,0,0
"ENSMUSG00000012535",3305,3134,3833
"ENSMUSG00000012609",1993,1703,1817
"ENSMUSG00000012640",1696,1545,1601
"ENSMUSG00000012705",77,45,49
"ENSMUSG00000012777",6,0,11
"ENSMUSG00000012819",326,378,461
"ENSMUSG00000012848",8341,8148,7157
"ENSMUSG00000012889",15,12,15
"ENSMUSG00000013033",36401,34999,28353
"ENSMUSG00000013076",4664,4071,5933
"ENSMUSG00000013083",0,0,0
"ENSMUSG00000013089",6716,6888,4596
"ENSMUSG00000013091",21,17,9
"ENSMUSG00000013150",1368,1145,1033
"ENSMUSG00000013155",402,540,495
"ENSMUSG00000013158",14,17,12
"ENSMUSG00000013160",13014,12200,11206
"ENSMUSG00000013236",22747,20517,19552
"ENSMUSG00000013275",5862,6059,4875
"ENSMUSG00000013338",0,0,0
"ENSMUSG00000013353",0,0,0
"ENSMUSG00000013367",4324,4505,3695
"ENSMUSG00000013415",0,8,2
"ENSMUSG00000013418",32,19,7
"ENSMUSG00000013419",5237,5598,4165
"ENSMUSG00000013465",2724,2380,2074
"ENSMUSG00000013483",25,8,30
"ENSMUSG00000013495",3492,2760,2812
"ENSMUSG00000013523",13849,11868,13202
"ENSMUSG00000013539",2975,2279,3212
"ENSMUSG00000013562",0,0,0
"ENSMUSG00000013584",938,936,882
"ENSMUSG00000013593",12350,11968,9455
"ENSMUSG00000013611",28,4,62
"ENSMUSG00000013622",2100,1749,1809
"ENSMUSG00000013629",1678,1419,1475
"ENSMUSG00000013643",0,0,0
"ENSMUSG00000013646",1918,2274,2621
"ENSMUSG00000013653",0,0,0
"ENSMUSG00000013662",6255,5470,5738
"ENSMUSG00000013663",8889,9376,7172
"ENSMUSG00000013668",0,0,0
"ENSMUSG00000013698",40592,32868,40151
"ENSMUSG00000013701",1757,1449,1627
"ENSMUSG00000013707",113,92,72
"ENSMUSG00000013736",2305,1561,1548
"ENSMUSG00000013766",65,243,30
"ENSMUSG00000013787",13767,11273,9909
"ENSMUSG00000013822",1725,1573,1720
"ENSMUSG00000013833",3288,3142,2439
"ENSMUSG00000013846",839,2213,688
"ENSMUSG00000013858",5630,5875,4829
"ENSMUSG00000013878",1825,1673,182
"ENSMUSG00000013921",28565,26449,27041
"ENSMUSG00000013928",0,11,0
"ENSMUSG00000013936",20,25,0
"ENSMUSG00000013973",1075,1191,967
"ENSMUSG00000013974",12,13,12
"ENSMUSG00000013997",1989,1590,1611
"ENSMUSG00000014030",21,0,10
"ENSMUSG00000014039",1258,1157,978
"ENSMUSG00000014074",2235,1990,2080
"ENSMUSG00000014075",411,425,423
"ENSMUSG00000014077",2984,1966,2375
"ENSMUSG00000014104",0,0,0
"ENSMUSG00000014158",161,153,124
"ENSMUSG00000014164",3236,3096,2067
"ENSMUSG00000014177",1108,1104,909
"ENSMUSG00000014195",10959,10094,9205
"ENSMUSG00000014198",46,111,45
"ENSMUSG00000014226",5618,4716,5460
"ENSMUSG00000014232",1443,1490,1329
"ENSMUSG00000014243",414,331,301
"ENSMUSG00000014245",452,440,413
"ENSMUSG00000014294",2369,2210,1752
"ENSMUSG00000014301",1025,1081,904
"ENSMUSG00000014303",573,590,479
"ENSMUSG00000014313",5685,4985,4906
"ENSMUSG00000014329",453,372,604
"ENSMUSG00000014349",6070,5237,5698
"ENSMUSG00000014351",0,0,0
"ENSMUSG00000014353",1294,939,1009
"ENSMUSG00000014355",5743,5988,5517
"ENSMUSG00000014361",2358,1846,1366
"ENSMUSG00000014402",3903,3215,3198
"ENSMUSG00000014418",1267,1360,1192
"ENSMUSG00000014426",3582,3149,3465
"ENSMUSG00000014444",401,575,353
"ENSMUSG00000014453",0,0,0
"ENSMUSG00000014470",2164,1968,1782
"ENSMUSG00000014496",3666,3375,3144
"ENSMUSG00000014498",7041,6983,6309
"ENSMUSG00000014503",803,598,668
"ENSMUSG00000014504",2128,1853,1819
"ENSMUSG00000014529",0,0,0
"ENSMUSG00000014542",0,0,0
"ENSMUSG00000014543",0,0,0
"ENSMUSG00000014547",2633,2118,2283
"ENSMUSG00000014550",3569,3213,3197
"ENSMUSG00000014551",5963,5527,5116
"ENSMUSG00000014554",1156,1249,930
"ENSMUSG00000014592",16554,10574,16042
"ENSMUSG00000014599",1834,1362,1364
"ENSMUSG00000014601",4784,3957,4993
"ENSMUSG00000014602",85010,70158,77938
"ENSMUSG00000014603",52,294,85
"ENSMUSG00000014606",7200,6544,6255
"ENSMUSG00000014609",6,0,2
"ENSMUSG00000014633",369,302,335
"ENSMUSG00000014668",2069,1944,1541
"ENSMUSG00000014686",44,19,33
"ENSMUSG00000014704",0,0,0
"ENSMUSG00000014725",0,0,2
"ENSMUSG00000014747",60,88,59
"ENSMUSG00000014748",2608,2941,2537
"ENSMUSG00000014763",6071,5415,5492
"ENSMUSG00000014767",1874,2018,1543
"ENSMUSG00000014769",5619,6488,5216
"ENSMUSG00000014771",396,377,503
"ENSMUSG00000014773",739,777,610
"ENSMUSG00000014776",1588,1322,1437
"ENSMUSG00000014778",926,960,761
"ENSMUSG00000014782",733,511,593
"ENSMUSG00000014786",3874,3714,3135
"ENSMUSG00000014791",387,314,352
"ENSMUSG00000014813",563,503,520
"ENSMUSG00000014837",1810,1922,1583
"ENSMUSG00000014846",2124,2071,3221
"ENSMUSG00000014850",1392,1280,1088
"ENSMUSG00000014852",12,8,17
"ENSMUSG00000014856",1288,916,882
"ENSMUSG00000014859",2193,2210,1657
"ENSMUSG00000014867",5385,4348,4306
"ENSMUSG00000014873",1380,1284,1708
"ENSMUSG00000014905",3217,2634,2553
"ENSMUSG00000014907",907,736,729
"ENSMUSG00000014932",792,1060,707
"ENSMUSG00000014956",13165,12566,12252
"ENSMUSG00000014959",6617,5782,5821
"ENSMUSG00000014980",863,892,912
"ENSMUSG00000015001",0,0,4
"ENSMUSG00000015002",4904,4166,4085
"ENSMUSG00000015013",1754,1568,1598
"ENSMUSG00000015016",1365,1067,1147
"ENSMUSG00000015023",1514,1686,1387
"ENSMUSG00000015027",638,376,559
"ENSMUSG00000015053",234,209,268
"ENSMUSG00000015083",121,126,101
"ENSMUSG00000015085",1121,861,856
"ENSMUSG00000015087",8880,8055,7668
"ENSMUSG00000015090",51528,49761,51029
"ENSMUSG00000015092",3629,3460,3115
"ENSMUSG00000015093",85,78,75
"ENSMUSG00000015094",9682,8222,8428
"ENSMUSG00000015095",7308,6614,5923
"ENSMUSG00000015112",317,281,293
"ENSMUSG00000015120",5264,4774,4986
"ENSMUSG00000015126",1161,1131,875
"ENSMUSG00000015127",3176,2381,1317
"ENSMUSG00000015133",468,402,356
"ENSMUSG00000015134",68,189,42
"ENSMUSG00000015143",6754,7536,4580
"ENSMUSG00000015149",10308,9569,7090
"ENSMUSG00000015165",11060,11820,9626
"ENSMUSG00000015176",3878,3978,3820
"ENSMUSG00000015189",4849,4372,4311
"ENSMUSG00000015202",448,493,498
"ENSMUSG00000015214",2723,1925,1802
"ENSMUSG00000015217",1571,1622,1442
"ENSMUSG00000015222",15921,16279,17355
"ENSMUSG00000015224",2746,2225,2606
"ENSMUSG00000015242",0,0,0
"ENSMUSG00000015243",2483,3337,2257
"ENSMUSG00000015247",547,419,538
"ENSMUSG00000015289",635,642,473
"ENSMUSG00000015290",3746,3612,3035
"ENSMUSG00000015291",41236,37447,37543
"ENSMUSG00000015305",6994,7775,7009
"ENSMUSG00000015312",558,506,350
"ENSMUSG00000015314",4,13,8
"ENSMUSG00000015316",15,0,16
"ENSMUSG00000015335",305,285,295
"ENSMUSG00000015337",523,552,482
"ENSMUSG00000015340",58,67,59
"ENSMUSG00000015341",5306,4540,3835
"ENSMUSG00000015342",1303,1124,1027
"ENSMUSG00000015354",260,252,335
"ENSMUSG00000015355",66,51,47
"ENSMUSG00000015357",1783,1582,1519
"ENSMUSG00000015363",1590,1222,938
"ENSMUSG00000015365",1,0,3
"ENSMUSG00000015377",6999,6912,5567
"ENSMUSG00000015396",1917,1194,2402
"ENSMUSG00000015401",8,10,4
"ENSMUSG00000015405",179,132,91
"ENSMUSG00000015437",0,0,0
"ENSMUSG00000015441",0,0,0
"ENSMUSG00000015443",0,0,0
"ENSMUSG00000015451",404,369,372
"ENSMUSG00000015452",168,188,53
"ENSMUSG00000015461",3890,3973,3117
"ENSMUSG00000015467",117,174,64
"ENSMUSG00000015468",495,604,318
"ENSMUSG00000015474",2114,2372,1750
"ENSMUSG00000015476",11598,12534,10561
"ENSMUSG00000015478",2960,2688,2574
"ENSMUSG00000015484",512,1080,543
"ENSMUSG00000015488",3004,2481,2660
"ENSMUSG00000015501",9060,12314,7529
"ENSMUSG00000015519",0,0,0
"ENSMUSG00000015522",1830,2017,1475
"ENSMUSG00000015533",8,23,21
"ENSMUSG00000015536",2248,2115,1984
"ENSMUSG00000015542",767,654,517
"ENSMUSG00000015568",1267,1353,855
"ENSMUSG00000015575",1617,1645,1349
"ENSMUSG00000015579",0,0,0
"ENSMUSG00000015597",3678,3421,3615
"ENSMUSG00000015599",12683,11160,9734
"ENSMUSG00000015605",2480,2576,1883
"ENSMUSG00000015619",0,0,8
"ENSMUSG00000015627",0,0,0
"ENSMUSG00000015647",1105,1562,1044
"ENSMUSG00000015652",11,12,11
"ENSMUSG00000015653",896,916,1355
"ENSMUSG00000015656",88341,78543,64373
"ENSMUSG00000015659",1495,1319,1321
"ENSMUSG00000015665",0,0,0
"ENSMUSG00000015668",1865,1755,1654
"ENSMUSG00000015671",4929,4623,4451
"ENSMUSG00000015672",1197,850,577
"ENSMUSG00000015697",4021,3812,3157
"ENSMUSG00000015702",87,120,116
"ENSMUSG00000015709",17442,14393,15806
"ENSMUSG00000015711",2155,1854,2093
"ENSMUSG00000015714",5039,4807,5207
"ENSMUSG00000015721",0,0,0
"ENSMUSG00000015733",9660,8891,7753
"ENSMUSG00000015745",1354,1653,988
"ENSMUSG00000015747",2342,1926,2111
"ENSMUSG00000015748",1967,1758,1556
"ENSMUSG00000015749",5583,3119,2421
"ENSMUSG00000015750",2480,1957,1973
"ENSMUSG00000015755",4933,4971,4234
"ENSMUSG00000015757",2769,2888,2381
"ENSMUSG00000015759",3475,3022,3074
"ENSMUSG00000015766",2444,2153,2639
"ENSMUSG00000015776",2077,2069,1797
"ENSMUSG00000015787",0,0,0
"ENSMUSG00000015790",2418,2092,2032
"ENSMUSG00000015804",1773,1621,2730
"ENSMUSG00000015806",6678,9285,10651
"ENSMUSG00000015812",184,147,125
"ENSMUSG00000015829",12354,10816,10798
"ENSMUSG00000015837",29173,23824,27317
"ENSMUSG00000015839",1312,1371,1173
"ENSMUSG00000015843",3572,4833,2516
"ENSMUSG00000015846",2844,2125,2984
"ENSMUSG00000015850",727,772,757
"ENSMUSG00000015852",1701,1574,1217
"ENSMUSG00000015854",0,6,0
"ENSMUSG00000015869",2594,2606,2426
"ENSMUSG00000015879",1571,1599,1059
"ENSMUSG00000015880",26,35,16
"ENSMUSG00000015882",1017,871,1205
"ENSMUSG00000015889",2898,2406,2275
"ENSMUSG00000015890",12,0,0
"ENSMUSG00000015932",7373,6892,7190
"ENSMUSG00000015937",4920,5168,4762
"ENSMUSG00000015942",1312,796,1023
"ENSMUSG00000015943",386,432,374
"ENSMUSG00000015944",12492,11187,11512
"ENSMUSG00000015947",199,185,163
"ENSMUSG00000015950",411,393,210
"ENSMUSG00000015957",26,30,35
"ENSMUSG00000015961",4690,4055,4154
"ENSMUSG00000015962",0,0,0
"ENSMUSG00000015966",96,116,124
"ENSMUSG00000015968",2723,4341,2161
"ENSMUSG00000015970",609,474,535
"ENSMUSG00000015971",3203,2961,2931
"ENSMUSG00000015980",392,346,435
"ENSMUSG00000015981",6220,6190,4850
"ENSMUSG00000015994",3021,2565,2638
"ENSMUSG00000016018",4342,3692,3561
"ENSMUSG00000016024",274,249,555
"ENSMUSG00000016028",307,299,325
"ENSMUSG00000016087",275,286,184
"ENSMUSG00000016128",845,772,863
"ENSMUSG00000016150",3303,2107,3427
"ENSMUSG00000016179",2939,2645,2551
"ENSMUSG00000016181",1122,1060,952
"ENSMUSG00000016194",683,578,488
"ENSMUSG00000016200",1181,1154,1035
"ENSMUSG00000016206",145,91,125
"ENSMUSG00000016239",248,203,225
"ENSMUSG00000016252",3009,2809,2494
"ENSMUSG00000016253",2229,2058,2263
"ENSMUSG00000016255",0,4,8
"ENSMUSG00000016256",2306,2458,1862
"ENSMUSG00000016257",2326,2291,2096
"ENSMUSG00000016262",2518,2782,1638
"ENSMUSG00000016283",0,0,0
"ENSMUSG00000016308",1059,818,1614
"ENSMUSG00000016319",12654,11629,8671
"ENSMUSG00000016327",0,0,0
"ENSMUSG00000016344",2184,2226,1657
"ENSMUSG00000016346",3966,4282,3575
"ENSMUSG00000016349",50169,44853,43158
"ENSMUSG00000016356",271,483,349
"ENSMUSG00000016382",5479,5012,5794
"ENSMUSG00000016386",2170,2467,1520
"ENSMUSG00000016409",1037,856,903
"ENSMUSG00000016427",2027,1847,1507
"ENSMUSG00000016458",0,8,11
"ENSMUSG00000016477",1502,1467,1182
"ENSMUSG00000016481",1501,1108,874
"ENSMUSG00000016487",2331,2883,2023
"ENSMUSG00000016493",754,469,513
"ENSMUSG00000016494",1744,1640,1359
"ENSMUSG00000016495",657,673,686
"ENSMUSG00000016496",188,148,236
"ENSMUSG00000016498",0,0,0
"ENSMUSG00000016503",1154,980,885
"ENSMUSG00000016510",850,851,794
"ENSMUSG00000016520",320,390,315
"ENSMUSG00000016524",0,0,0
"ENSMUSG00000016526",376,318,279
"ENSMUSG00000016528",1631,1550,1429
"ENSMUSG00000016529",0,0,0
"ENSMUSG00000016534",4567,4482,3981
"ENSMUSG00000016541",15758,12634,14124
"ENSMUSG00000016552",1703,1487,1864
"ENSMUSG00000016554",4887,4494,4498
"ENSMUSG00000016559",7371,8932,7376
"ENSMUSG00000016619",3232,2736,2916
"ENSMUSG00000016624",686,1196,529
"ENSMUSG00000016626",0,0,0
"ENSMUSG00000016637",1221,1311,1110
"ENSMUSG00000016664",5038,4362,4048
"ENSMUSG00000016756",19,22,9
"ENSMUSG00000016757",1422,1462,1357
"ENSMUSG00000016758",8,8,0
"ENSMUSG00000016763",1978,2387,571
"ENSMUSG00000016831",5004,4750,4435
"ENSMUSG00000016833",858,791,739
"ENSMUSG00000016918",2171,1919,2044
"ENSMUSG00000016921",10743,11076,8492
"ENSMUSG00000016933",6988,7386,7104
"ENSMUSG00000016940",2765,2853,2523
"ENSMUSG00000016942",24,23,34
"ENSMUSG00000016946",1738,1723,1795
"ENSMUSG00000016982",0,0,0
"ENSMUSG00000016984",516,479,482
"ENSMUSG00000016995",808,1232,646
"ENSMUSG00000016998",0,0,0
"ENSMUSG00000017000",0,0,0
"ENSMUSG00000017002",12,26,11
"ENSMUSG00000017003",0,0,0
"ENSMUSG00000017004",0,0,0
"ENSMUSG00000017007",64,121,51
"ENSMUSG00000017009",3882,3480,3546
"ENSMUSG00000017049",0,0,0
"ENSMUSG00000017057",606,482,676
"ENSMUSG00000017064",0,0,0
"ENSMUSG00000017119",10951,10592,6713
"ENSMUSG00000017132",5222,5611,4310
"ENSMUSG00000017144",1552,2207,1485
"ENSMUSG00000017146",181,193,164
"ENSMUSG00000017165",0,0,13
"ENSMUSG00000017167",19964,16823,16032
"ENSMUSG00000017176",2052,1935,1624
"ENSMUSG00000017188",3188,2768,2875
"ENSMUSG00000017195",0,4,8
"ENSMUSG00000017204",0,0,0
"ENSMUSG00000017210",7045,6696,5348
"ENSMUSG00000017211",0,0,0
"ENSMUSG00000017221",7218,7541,6787
"ENSMUSG00000017264",3677,3509,3258
"ENSMUSG00000017286",2547,2066,2255
"ENSMUSG00000017288",4004,3717,3735
"ENSMUSG00000017291",6885,2048,5696
"ENSMUSG00000017299",1563,1542,1364
"ENSMUSG00000017300",16,8,0
"ENSMUSG00000017307",642,663,625
"ENSMUSG00000017309",11,37,34
"ENSMUSG00000017310",0,0,0
"ENSMUSG00000017311",0,0,0
"ENSMUSG00000017314",10004,11767,8549
"ENSMUSG00000017316",0,0,0
"ENSMUSG00000017344",4701,6466,4508
"ENSMUSG00000017376",4992,4509,2712
"ENSMUSG00000017386",844,762,906
"ENSMUSG00000017390",49769,44806,46720
"ENSMUSG00000017400",3860,4676,2304
"ENSMUSG00000017404",13390,12712,11787
"ENSMUSG00000017405",319,246,215
"ENSMUSG00000017412",7259,8018,5312
"ENSMUSG00000017417",1132,875,1370
"ENSMUSG00000017418",413,1259,365
"ENSMUSG00000017421",7154,6878,5918
"ENSMUSG00000017428",3787,3679,3243
"ENSMUSG00000017446",122,213,240
"ENSMUSG00000017453",340,484,369
"ENSMUSG00000017466",29529,23343,31670
"ENSMUSG00000017478",3308,3598,3041
"ENSMUSG00000017485",6639,6434,5291
"ENSMUSG00000017491",2653,2952,1724
"ENSMUSG00000017493",2157,3282,1676
"ENSMUSG00000017499",11,26,15
"ENSMUSG00000017548",2324,2439,1947
"ENSMUSG00000017550",271,325,317
"ENSMUSG00000017561",745,769,551
"ENSMUSG00000017588",0,0,0
"ENSMUSG00000017607",0,19,25
"ENSMUSG00000017615",3287,3214,3023
"ENSMUSG00000017631",22329,19943,27820
"ENSMUSG00000017639",18563,17814,15377
"ENSMUSG00000017652",70,36,14
"ENSMUSG00000017664",2910,2874,2321
"ENSMUSG00000017667",2497,2095,2372
"ENSMUSG00000017670",10604,11623,8339
"ENSMUSG00000017677",6170,5272,5577
"ENSMUSG00000017679",272,447,602
"ENSMUSG00000017686",4131,2585,3800
"ENSMUSG00000017688",8,0,2
"ENSMUSG00000017692",2431,2402,2000
"ENSMUSG00000017697",37,31,19
"ENSMUSG00000017707",17172,15402,13592
"ENSMUSG00000017713",344,241,196
"ENSMUSG00000017715",4023,3568,3308
"ENSMUSG00000017716",93,134,120
"ENSMUSG00000017718",44,65,122
"ENSMUSG00000017720",11,5,4
"ENSMUSG00000017721",6358,5897,6314
"ENSMUSG00000017723",0,12,24
"ENSMUSG00000017724",811,806,609
"ENSMUSG00000017733",0,0,0
"ENSMUSG00000017734",8757,5310,7212
"ENSMUSG00000017737",111,33,118
"ENSMUSG00000017740",22298,19823,20493
"ENSMUSG00000017747",677,637,615
"ENSMUSG00000017754",5149,4829,4441
"ENSMUSG00000017756",285,274,358
"ENSMUSG00000017760",6215,6436,5254
"ENSMUSG00000017764",1819,1456,1568
"ENSMUSG00000017765",1692,1753,1312
"ENSMUSG00000017767",9,0,0
"ENSMUSG00000017774",1895,1483,1621
"ENSMUSG00000017776",4469,6766,6441
"ENSMUSG00000017778",5949,5464,4606
"ENSMUSG00000017781",18362,15922,8333
"ENSMUSG00000017801",2133,1671,1494
"ENSMUSG00000017802",4230,1387,1042
"ENSMUSG00000017817",120,159,216
"ENSMUSG00000017830",117,157,75
"ENSMUSG00000017831",5714,4628,4902
"ENSMUSG00000017832",3,0,14
"ENSMUSG00000017837",712,762,512
"ENSMUSG00000017843",12158,10290,9739
"ENSMUSG00000017858",1817,1959,1594
"ENSMUSG00000017861",124,153,176
"ENSMUSG00000017868",126,163,162
"ENSMUSG00000017897",231,315,225
"ENSMUSG00000017922",0,0,0
"ENSMUSG00000017929",3870,3127,3124
"ENSMUSG00000017943",4594,3744,4418
"ENSMUSG00000017950",21,36,30
"ENSMUSG00000017969",181,179,196
"ENSMUSG00000017978",2370,1900,3167
"ENSMUSG00000017999",2721,2355,2189
"ENSMUSG00000018001",2200,1983,1712
"ENSMUSG00000018008",1186,1144,731
"ENSMUSG00000018012",1458,919,1259
"ENSMUSG00000018040",6872,6289,6286
"ENSMUSG00000018042",5928,5239,5892
"ENSMUSG00000018068",1440,1341,1236
"ENSMUSG00000018076",5207,5082,4509
"ENSMUSG00000018102",1727,1972,1407
"ENSMUSG00000018126",127,236,76
"ENSMUSG00000018143",629,579,752
"ENSMUSG00000018160",2659,3096,2440
"ENSMUSG00000018166",1324,1729,1320
"ENSMUSG00000018167",2126,1864,1703
"ENSMUSG00000018168",64,24,38
"ENSMUSG00000018169",363,229,325
"ENSMUSG00000018171",4168,3820,3293
"ENSMUSG00000018189",1320,1245,1174
"ENSMUSG00000018196",1592,1778,1275
"ENSMUSG00000018199",2821,2472,2638
"ENSMUSG00000018209",2738,2690,2266
"ENSMUSG00000018211",0,0,0
"ENSMUSG00000018217",1038,747,1329
"ENSMUSG00000018238",36,53,59
"ENSMUSG00000018239",521,484,461
"ENSMUSG00000018259",0,0,0
"ENSMUSG00000018263",0,0,0
"ENSMUSG00000018286",5014,4735,4433
"ENSMUSG00000018287",2625,2077,2158
"ENSMUSG00000018293",6367,6168,5249
"ENSMUSG00000018322",4909,4422,4749
"ENSMUSG00000018326",33054,27707,31199
"ENSMUSG00000018334",3779,4173,2675
"ENSMUSG00000018339",3997,2470,6390
"ENSMUSG00000018340",5838,5346,4971
"ENSMUSG00000018341",4,26,7
"ENSMUSG00000018347",883,813,743
"ENSMUSG00000018362",1498,1087,1173
"ENSMUSG00000018363",2442,2597,2116
"ENSMUSG00000018372",865,840,662
"ENSMUSG00000018377",2905,2995,2741
"ENSMUSG00000018378",2339,2006,2131
"ENSMUSG00000018379",6009,6122,6382
"ENSMUSG00000018381",484,396,291
"ENSMUSG00000018387",372,440,386
"ENSMUSG00000018395",7188,6599,7923
"ENSMUSG00000018398",16485,12390,11452
"ENSMUSG00000018401",8165,6094,6294
"ENSMUSG00000018405",653,578,572
"ENSMUSG00000018411",8052,6998,8750
"ENSMUSG00000018412",6684,6398,5663
"ENSMUSG00000018415",4931,4718,3546
"ENSMUSG00000018417",2877,2701,1904
"ENSMUSG00000018425",2367,2035,2095
"ENSMUSG00000018427",4767,4968,3781
"ENSMUSG00000018428",4011,3511,2041
"ENSMUSG00000018433",1316,1371,1394
"ENSMUSG00000018442",1666,1680,1635
"ENSMUSG00000018446",2607,2328,2296
"ENSMUSG00000018449",764,596,682
"ENSMUSG00000018451",22180,16820,24585
"ENSMUSG00000018459",1910,2462,1592
"ENSMUSG00000018470",2361,3478,1432
"ENSMUSG00000018474",40432,40773,34497
"ENSMUSG00000018476",4130,4707,3592
"ENSMUSG00000018479",4,2,2
"ENSMUSG00000018481",6517,5487,5811
"ENSMUSG00000018486",4,12,104
"ENSMUSG00000018500",133,228,130
"ENSMUSG00000018501",9796,10290,9037
"ENSMUSG00000018507",1063,1006,1363
"ENSMUSG00000018509",1288,1357,1090
"ENSMUSG00000018537",1926,1733,1916
"ENSMUSG00000018541",1234,1353,1041
"ENSMUSG00000018543",28,6,12
"ENSMUSG00000018547",11120,10356,9836
"ENSMUSG00000018548",16282,14310,13157
"ENSMUSG00000018554",261,266,241
"ENSMUSG00000018559",4501,4315,3082
"ENSMUSG00000018565",2381,2490,2363
"ENSMUSG00000018566",88,95,117
"ENSMUSG00000018567",9310,8404,8360
"ENSMUSG00000018569",0,0,0
"ENSMUSG00000018570",37,40,45
"ENSMUSG00000018572",3090,2515,2269
"ENSMUSG00000018574",2905,2773,2459
"ENSMUSG00000018581",87,653,196
"ENSMUSG00000018583",5487,4751,5088
"ENSMUSG00000018585",1210,1269,1089
"ENSMUSG00000018589",1682,1038,1891
"ENSMUSG00000018593",59356,42719,75428
"ENSMUSG00000018595",10,51,73
"ENSMUSG00000018599",866,677,825
"ENSMUSG00000018604",294,232,339
"ENSMUSG00000018620",0,0,0
"ENSMUSG00000018623",0,0,0
"ENSMUSG00000018634",1046,1892,726
"ENSMUSG00000018648",2149,3370,1744
"ENSMUSG00000018651",1719,1508,1332
"ENSMUSG00000018654",115,294,64
"ENSMUSG00000018656",0,0,0
"ENSMUSG00000018659",3445,2649,3106
"ENSMUSG00000018661",3505,3262,3095
"ENSMUSG00000018666",2028,2063,1709
"ENSMUSG00000018669",1405,1267,1248
"ENSMUSG00000018672",262,216,211
"ENSMUSG00000018677",2689,2389,2847
"ENSMUSG00000018678",1228,1358,973
"ENSMUSG00000018697",906,774,744
"ENSMUSG00000018698",186,99,351
"ENSMUSG00000018707",36755,36397,35803
"ENSMUSG00000018727",109,82,92
"ENSMUSG00000018733",684,670,699
"ENSMUSG00000018736",5671,5152,4698
"ENSMUSG00000018740",893,695,332
"ENSMUSG00000018750",2103,5864,1822
"ENSMUSG00000018752",216,139,163
"ENSMUSG00000018761",1631,1766,1364
"ENSMUSG00000018765",10046,9019,8758
"ENSMUSG00000018770",7849,6788,6277
"ENSMUSG00000018774",971,1007,597
"ENSMUSG00000018776",15,21,6
"ENSMUSG00000018796",3398,3208,3276
"ENSMUSG00000018800",2197,2084,2193
"ENSMUSG00000018809",611,396,446
"ENSMUSG00000018819",148,156,182
"ENSMUSG00000018820",4769,4492,4111
"ENSMUSG00000018821",773,635,526
"ENSMUSG00000018822",461,588,772
"ENSMUSG00000018830",782,1179,1140
"ENSMUSG00000018841",1072,803,1121
"ENSMUSG00000018844",299,262,230
"ENSMUSG00000018845",99,98,109
"ENSMUSG00000018846",3804,3362,3246
"ENSMUSG00000018848",2662,2556,2511
"ENSMUSG00000018849",5329,5089,4147
"ENSMUSG00000018858",1166,968,1452
"ENSMUSG00000018861",1268,1179,1102
"ENSMUSG00000018862",0,0,12
"ENSMUSG00000018865",23008,17832,18211
"ENSMUSG00000018868",0,0,3
"ENSMUSG00000018882",2254,2186,2061
"ENSMUSG00000018893",26,13,35
"ENSMUSG00000018899",426,421,406
"ENSMUSG00000018900",981,792,873
"ENSMUSG00000018906",1497,1263,1284
"ENSMUSG00000018907",0,0,8
"ENSMUSG00000018909",3492,3230,11978
"ENSMUSG00000018914",0,0,0
"ENSMUSG00000018916",0,0,0
"ENSMUSG00000018919",19,48,46
"ENSMUSG00000018920",106,191,120
"ENSMUSG00000018921",2773,2467,2385
"ENSMUSG00000018923",575,422,440
"ENSMUSG00000018924",8,8,0
"ENSMUSG00000018925",0,8,0
"ENSMUSG00000018927",84,98,93
"ENSMUSG00000018930",17,0,0
"ENSMUSG00000018931",1284,1297,1020
"ENSMUSG00000018932",550,535,468
"ENSMUSG00000018965",41805,35080,39854
"ENSMUSG00000018973",0,0,0
"ENSMUSG00000018974",3712,3596,2782
"ENSMUSG00000018983",62,62,89
"ENSMUSG00000018986",35,27,27
"ENSMUSG00000018995",760,737,541
"ENSMUSG00000018999",4690,4267,3969
"ENSMUSG00000019027",1994,1543,2531
"ENSMUSG00000019039",4933,4508,4141
"ENSMUSG00000019054",4615,4361,4024
"ENSMUSG00000019055",2352,2359,2307
"ENSMUSG00000019066",447,374,350
"ENSMUSG00000019080",394,293,355
