"Gene","GSM7509810","GSM7509811","GSM7509812"
"Dnajb2",1488.578055,1324.663935,936.408621
"Dnajb3",23.94752341,28.60273005,20.80908047
"Dnajb4",1433.977702,1224.55438,1144.499426
"Dnajb5",1039.322516,1150.366049,851.5075727
"Dnajb6",1870.780529,1944.091808,1281.006994
"Dnajb7",2.873702809,0.893835314,0.832363219
"Dnajb8",0,0,0
"Dnajb9",658.0779433,604.2326723,455.3026806
"Dnajc1",362.086554,286.9211358,220.5762529
"Dnajc10",1461.756829,1384.550901,1003.830042
"Dnajc11",991.4274692,851.8250543,626.7695036
"Dnajc12",126.4429236,138.5444737,100.7159495
"Dnajc13",1144.691619,1181.650285,952.2235221
"Dnajc14",1084.34386,977.8558336,812.3865014
"Dnajc15",244.2647388,291.3903124,207.2584414
"Dnajc16",896.5952765,887.5784669,690.8614715
"Dnajc17",129.3166264,102.7910611,80.73923221
"Dnajc18",1642.800106,1698.287097,1058.766014
"Dnajc19",282.5807762,245.8047114,168.9697334
"Dnajc2",637.0041227,621.2155433,459.4644967
"Dnajc21",220.3172154,217.2019813,99.05122302
"Dnajc22",1.915801873,0.893835314,0.832363219
"Dnajc24",94.8321927,67.03764855,49.1094299
"Dnajc25",36.40023558,33.96574193,19.14435403
"Dnajc27",1871.73843,2163.975295,1166.140869
"Dnajc28",233.7278285,209.1574635,162.3108276
"Dnajc3",886.0583662,839.3113599,565.1746255
"Dnajc30",337.1811296,373.6231613,268.8533196
"Dnajc4",96.74799458,107.2602377,74.08032646
"Dnajc5",4777.05197,4925.03258,3770.60538
"Dnajc5b",0,0,0
"Dnajc5g",0,0,0
"Dnajc6",3647.686766,4141.13901,2652.741578
"Dnajc7",2733.849272,2666.310742,1968.539012
"Dnajc8",1352.556122,1277.290664,977.1944187
"Dnajc9",496.192685,432.616292,332.9452875
"Dnal1",1647.589611,1748.341874,1321.792791
"Dnal4",736.6258201,605.1265076,611.7869657
"Dnali1",21.0738206,5.363011884,2.497089656
"Dnase1",24.90542435,27.70889474,12.48544828
"Dnase1l1",10.5369103,22.34588285,4.161816093
"Dnase1l2",49.81084869,31.28423599,26.635623
"Dnase1l3",0,3.575341256,0
"Dnase2a",60.34775899,59.88696604,40.78579771
"Dnase2b",0,0.893835314,0
"Dnd1",20.11591966,4.46917657,12.48544828
"Dner",1333.398103,2975.577761,801.5657796
"Dnlz",591.9827787,542.5580356,465.2910392
"Dnm1",9448.734837,12015.82813,7194.947662
"Dnm1l",4041.384051,4294.878684,2907.444723
"Dnm2",1087.217563,880.4277844,607.6251496
"Dnm3",4277.027681,4447.724523,2620.279412
"Dnm3os",1.915801873,0,0
"Dnmbp",356.3391483,281.5581239,263.0267771
"Dnmt1",728.9626126,774.061382,492.7590254
"Dnmt3a",1592.031356,1454.270056,1307.642616
"Dnmt3aos",0,0.893835314,0
"Dnmt3b",3.831603746,5.363011884,8.323632186
"Dnmt3l",0,0,0
"Dnpep",520.1402085,456.7498455,422.8405151
"Dnph1",32.56863184,26.81505942,26.635623
"Dntt",0,0.893835314,0.832363219
"Dnttip1",214.5698098,231.5033463,150.6577426
"Dnttip2",454.0450438,397.7567148,322.1245656
"Doc2a",121.6534189,387.030691,89.0628644
"Doc2b",1891.854349,1601.752883,1356.752046
"Doc2g",37.35813652,38.4349185,22.4738069
"Dock1",751.9522351,571.1607657,368.7369059
"Dock10",1985.728641,1734.040509,972.2002394
"Dock11",143.6851405,175.1917216,117.3632138
"Dock2",97.70589551,98.32188455,55.76833565
"Dock3",6133.439696,5911.826767,4984.190953
"Dock4",2621.774863,1986.102068,2055.104787
"Dock5",447.3397373,303.0101715,165.6402805
"Dock6",276.8333706,246.6985467,184.7846345
"Dock7",575.6984628,586.355966,499.4179312
"Dock8",122.6113199,116.1985908,94.88940693
"Dock9",2072.897626,2239.951297,1154.487784
"Dohh",484.6978738,502.3354465,391.2107128
"Dok1",16.28431592,22.34588285,13.3178115
"Dok2",4.789504682,4.46917657,2.497089656
"Dok3",70.88466929,79.55134295,42.45052415
"Dok4",281.6228753,281.5581239,258.0325978
"Dok5",237.5594322,263.6814176,123.1897564
"Dok6",142.7272395,165.3595331,104.0454023
"Dok7",115.9060133,128.7122852,70.75087359
"Dolk",255.75955,267.2567589,150.6577426
"Dolpp1",175.2958714,168.041039,136.5075679
"Donson",183.9169798,179.6608981,112.3690345
"Dopey1",872.6477531,861.6572428,615.1164186
"Dopey2",1596.820861,1413.153632,1228.568111
"Dos",2726.186065,3082.837998,2188.282902
"Dot1l",873.605654,780.3182292,727.4854531
"Doxl2",0,0,0
"Dpagt1",203.0749985,209.1574635,141.5017472
"Dpcd",383.1603746,412.0580798,237.2235173
"Dpcr1",0,0.893835314,0
"Dpep1",0,0,0
"Dpep2",0.957900936,0,0.832363219
"Dpep3",0,0,0
"Dpf1",763.4470463,738.3079694,686.6996554
"Dpf2",781.6471641,708.8114041,619.2782347
"Dpf3",37.35813652,53.63011884,24.13853334
"Dph1",233.7278285,193.0684278,163.1431909
"Dph2",190.6222863,156.42118,119.8603035
"Dph3",380.2866717,384.349185,223.0733426
"Dph5",109.2007067,109.0479083,78.24214255
"Dph6",422.4343129,370.9416553,396.2048921
"Dph7",263.4227575,255.6368998,178.1257288
"Dpm1",197.3275929,160.8903565,111.5366713
"Dpm1-adnp",2207.003757,2073.697929,1452.473817
"Dpm2",346.760139,334.2944075,244.7147863
"Dpm3",101.5374993,94.74654329,63.25960462
"Dpp10",1093.922869,1800.184323,534.3771864
"Dpp3",469.3714588,488.0340815,362.9103633
"Dpp4",15.32641498,19.66437691,19.14435403
"Dpp6",5376.697956,5166.368115,4102.718305
"Dpp7",213.6119088,189.4930866,145.6635633
"Dpp8",3885.246198,3511.878949,2796.740415
"Dpp9",981.8484598,906.3490085,778.2596094
"Dppa1",0,0,0
"Dppa2",0,0,0
"Dppa3",0,0,0
"Dppa4",0,0,0
"Dppa5a",0.957900936,0,1.664726437
"Dpt",0,0.893835314,0
"Dpy19l1",1234.734307,1146.790708,656.7345795
"Dpy19l2",2.873702809,0.893835314,0
"Dpy19l3",1339.145509,1159.304402,839.0221244
"Dpy19l4",287.3702809,278.876618,219.7438897
"Dpy30",224.1488191,228.8218404,134.8428414
"Dpyd",45.97924495,77.76367232,24.97089656
"Dpys",0,0.893835314,0
"Dpysl2",1715.600577,2294.475251,1175.296865
"Dpysl3",485.6557747,754.3970051,317.9627495
"Dpysl4",428.1817186,432.616292,318.7951127
"Dpysl5",460.7503504,611.3833548,348.7601886
"DQ267100",0,0,0
"DQ267101",0,0,0
"DQ267102",0,0,0
"Dqx1",4.789504682,7.150682513,4.161816093
"Dr1",548.8772366,510.3799643,369.5692691
"Dram1",9.579009364,9.832188455,6.658905749
"Dram2",396.5709877,297.6471596,242.2176966
"Drap1",1160.975935,1262.095463,848.1781198
"Draxin",11.49481124,7.150682513,4.994179312
"Drc1",268.2122622,233.291017,243.8824231
"Drc7",21.0738206,6.256847198,2.497089656
"Drd1",4719.577914,3106.077716,4597.97442
"Drd2",2788.449626,1817.167193,2668.556479
"Drd3",3.831603746,16.08903565,3.329452875
"Drd4",1.915801873,1.787670628,0.832363219
"Drd5",45.97924495,59.88696604,44.11525059
"Dreh",0,0,0
"Drg1",998.1327757,919.7565382,660.0640324
"Drg2",607.3091937,650.7121086,409.5227036
"Drosha",1982.854938,1901.187713,1395.040754
"Drp2",1216.534189,1119.081813,897.2875497
"Dsc1",0,0,0
"Dsc2",0.957900936,4.46917657,0.832363219
"Dsc3",3.831603746,10.72602377,0
"Dscam",483.7399729,854.5065602,312.136207
"Dscaml1",729.9205135,848.249713,371.2339955
"Dscc1",2.873702809,0.893835314,2.497089656
"Dscr3",357.2970493,387.9245263,252.2060553
"Dse",47.89504682,60.78080136,37.45634484
"Dsel",452.129242,496.9724346,347.0954622
"Dsg1a",0.957900936,0.893835314,0
"Dsg1b",2.873702809,0,0.832363219
"Dsg1c",8.621108428,14.30136503,19.14435403
"Dsg2",25.86332528,22.34588285,9.988358624
"Dsg3",0,0,0
"Dsg4",0,0,0
"Dsn1",54.60035337,47.37327165,44.94761381
"Dsp",2.873702809,7.150682513,6.658905749
"Dspp",2.873702809,0.893835314,4.161816093
"Dst",9223.628116,8498.586166,6118.70202
"Dstn",2231.909182,2385.646453,1386.717122
"Dstyk",1392.787962,1217.403698,948.061706
"Dtd1",535.4666234,614.0648608,398.7019817
"Dtd2",94.8321927,92.95887266,77.40977933
"Dthd1",1.915801873,0,0.832363219
"Dtl",13.41061311,35.75341256,11.65308506
"Dtna",2154.319206,1763.537075,1473.282897
"Dtnb",978.0168561,876.8524431,716.6647313
"Dtnbp1",600.6038871,674.8456621,429.4994208
"Dtwd1",97.70589551,96.53421392,81.57159543
"Dtwd2",79.50577772,33.07190662,38.28870806
"Dtx1",700.2255845,972.4928217,519.3946484
"Dtx2",74.71627304,88.48969609,67.42142071
"Dtx3",2461.805407,2303.413604,2136.676382
"Dtx3l",58.43195712,51.84244822,48.27706668
"Dtx4",284.4965781,345.9142665,184.7846345
"Dtymk",182.9590789,158.2088506,132.3457518
"Duox1",0,3.575341256,1.664726437
"Duox2",0,0.893835314,0
"Duoxa1",0,0,0
"Duoxa2",0,0,0
"Dupd1",0,0.893835314,0
"Dus1l",293.1176865,286.9211358,207.2584414
"Dus2",143.6851405,126.9246146,105.7101288
"Dus3l",682.0254667,606.0203429,511.0710163
"Dus4l",61.30565993,67.93148387,46.61234024
"Dusp1",275.8754697,252.9553939,258.864961
"Dusp10",100.5795983,101.0033905,50.77415634
"Dusp11",910.0058896,743.6709813,628.4342301
"Dusp12",181.043277,164.4656978,148.1606529
"Dusp13",1.915801873,0.893835314,3.329452875
"Dusp14",447.3397373,512.167635,476.1117611
"Dusp15",292.1597856,281.5581239,166.4726437
"Dusp16",329.5179221,229.7156757,146.4959265
"Dusp18",376.455068,328.0375603,292.1594897
"Dusp19",236.6015313,162.6780272,153.9871955
"Dusp2",6.705306555,8.938353141,4.994179312
"Dusp21",0,0,0
"Dusp22",316.107309,298.5409949,210.5878943
"Dusp23",46.93714588,49.16094227,16.64726437
"Dusp26",1173.428647,1080.646895,825.7043129
"Dusp27",9.579009364,6.256847198,2.497089656
"Dusp28",201.1591966,218.0958166,184.7846345
"Dusp3",2799.944437,2574.245705,2029.301527
"Dusp4",28.73702809,67.03764855,17.47962759
"Dusp5",22.98962247,29.49656536,27.46798622
"Dusp6",448.2976382,557.753236,441.1525059
"Dusp7",945.4482242,833.948348,890.628644
"Dusp8",2252.983002,2223.862261,2036.792796
"Dusp9",0.957900936,4.46917657,0
"Dut",386.0340774,316.4177012,280.5064047
"Dux",0,0,0
"Duxbl1",0,8.938353141,0
"Duxbl2",13.41061311,8.938353141,4.161816093
"Duxbl3",13.41061311,8.938353141,4.161816093
"Dvl1",985.6800635,1053.831835,668.3876646
"Dvl2",266.2964603,222.5649932,201.4318989
"Dvl3",457.8766476,481.7772343,297.9860323
"DXBay18",0,0,0
"Dxo",163.8010601,159.1026859,128.1839357
"Dydc1",0.957900936,0,0
"Dydc2",2.873702809,4.46917657,0
"Dym",947.3640261,886.6846316,678.3760232
"Dynap",0,0,0
"Dync1h1",8953.500052,9219.911265,6465.797482
"Dync1i1",1132.238907,1452.482385,832.3632186
"Dync1i2",1989.560245,1966.437691,1350.093141
"Dync1li1",977.0589551,948.3592682,776.594883
"Dync1li2",4457.113057,4228.734871,2835.861486
"Dync2h1",572.82476,606.0203429,437.823053
"Dync2li1",245.2226397,235.0786876,183.1199081
"Dynll1",2530.774274,2676.14293,2121.693844
"Dynll2",9395.092384,9800.904219,6737.980255
"Dynlrb1",1338.187608,1437.287185,929.7497152
"Dynlrb2",12.45271217,6.256847198,4.994179312
"Dynlt1a",134.1061311,141.2259796,79.07450577
"Dynlt1b",92.91639083,118.8800968,90.72759083
"Dynlt1c",134.1061311,109.9417436,64.09196784
"Dynlt1f",1.915801873,6.256847198,9.988358624
"Dynlt3",2578.669321,2582.290222,1575.663573
"Dyrk1a",1130.323105,1208.465345,778.2596094
"Dyrk1b",439.6765298,384.349185,365.407453
"Dyrk2",109.2007067,178.7670628,94.05704371
"Dyrk3",27.77912716,52.73628353,33.29452875
"Dyrk4",5.747405618,1.787670628,2.497089656
"Dysf",35.44233465,41.11642445,19.14435403
"Dytn",0,1.787670628,0
"Dyx1c1",22.98962247,27.70889474,23.30617012
"Dzank1",4028.931338,4731.964153,3300.320162
"Dzip1",633.172519,812.4963005,368.7369059
"Dzip1l",358.2549502,338.763584,322.1245656
"Dzip3",1199.291972,1165.56125,877.3108325
"E030002O03Rik",0,0.893835314,0
"E030003E18Rik",128.3587255,101.8972258,75.7450529
"E030011O05Rik",7.663207491,9.832188455,3.329452875
"E030013I19Rik",1.915801873,5.363011884,0.832363219
"E030018B13Rik",0,0,0
"E030019B13Rik",35.44233465,45.58560102,20.80908047
"E030024N20Rik",28.73702809,23.23971817,28.30034943
"E030025P04Rik",0,0,0
"E030030I06Rik",0.957900936,3.575341256,0
"E030044B06Rik",0,0,0
"E130006D01Rik",0.957900936,6.256847198,1.664726437
"E130008D07Rik",152.3062489,93.85270798,129.0162989
"E130012A19Rik",369.7497614,472.8388811,388.7136231
"E130018N17Rik",0,0.893835314,0
"E130102H24Rik",46.93714588,43.79793039,25.80325978
"E130112N10Rik",2.873702809,5.363011884,2.497089656
"E130114P18Rik",44.06344307,54.52395416,26.635623
"E130201H02Rik",10.5369103,1.787670628,1.664726437
"E130215H24Rik",3.831603746,3.575341256,1.664726437
"E130218I03Rik",0,0,0
"E130304I02Rik",0,0,0
"E130307A14Rik",188.7064845,156.42118,131.5133885
"E130308A19Rik",163.8010601,180.5547334,122.3573931
"E130309D02Rik",237.5594322,244.0170407,216.4144368
"E130309D14Rik",802.7209847,628.3662258,693.3585611
"E130310I04Rik",0,0,0
"E130311K13Rik",148.4746451,117.9862615,93.22468049
"E130317F20Rik",81.42157959,67.93148387,67.42142071
"E230013L22Rik",0.957900936,0,0
"E230016K23Rik",0.957900936,0,0
"E230016M11Rik",16.28431592,7.150682513,8.323632186
"E230025N22Rik",27.77912716,23.23971817,40.78579771
"E230029C05Rik",7.663207491,8.044517827,7.491268968
"E2f1",152.3062489,167.1472037,122.3573931
"E2f2",9.579009364,10.72602377,5.826542531
"E2f3",368.7918605,472.8388811,336.2747403
"E2f4",341.9706343,339.6574193,267.1885932
"E2f5",148.4746451,134.9691324,84.9010483
"E2f6",471.2872607,472.8388811,324.6216553
"E2f7",2.873702809,3.575341256,0
"E2f8",6.705306555,4.46917657,2.497089656
"E330009J07Rik",305.5703987,248.4862173,232.229338
"E330011O21Rik",3.831603746,1.787670628,0
"E330012B07Rik",0,1.787670628,0.832363219
"E330013P04Rik",0,1.787670628,0.832363219
"E330014E10Rik",0,0,0
"E330017A01Rik",0,0,0
"E330017L17Rik",0,0.893835314,0
"E330020D12Rik",7.663207491,3.575341256,0.832363219
"E330021D16Rik",0,0,0
"E330023G01Rik",0,0,0
"E330033B04Rik",22.98962247,24.13355348,13.3178115
"E330034G19Rik",0.957900936,0.893835314,0
"E430016F16Rik",0,0.893835314,0
"E430018J23Rik",71.84257023,49.16094227,54.10360921
"E430025E21Rik",801.7630838,742.777146,565.1746255
"E4f1",290.2439837,242.2293701,202.2642621
"E530001F21Rik",12.45271217,8.044517827,4.994179312
"E530011L22Rik",61.30565993,62.56847198,61.59487818
"Eaf1",445.4239354,357.5341256,313.8009334
"Eaf2",6.705306555,16.08903565,4.161816093
"Eapp",417.6448083,376.3046672,286.3329472
"Ear1",0,0.893835314,0
"Ear10",0,0,0
"Ear12",0,0,0
"Ear14",0,0,0
"Ear2",0,0,1.664726437
"Ear3",0,0,0
"Ear4",0,0,0
"Ear6",0,0,0
"Ear7",0,0,0
"Ears2",155.1799517,141.2259796,108.2072184
"Ebag9",433.9291242,336.0820781,283.0034943
"Ebf1",370.7076624,201.1129457,218.9115265
"Ebf2",0,11.61985908,0
"Ebf3",7.663207491,9.832188455,4.994179312
"Ebf4",94.8321927,134.0752971,32.46216553
"Ebi3",3.831603746,7.150682513,9.155995405
"Ebna1bp2",503.8558925,475.5203871,411.18743
"Ebp",193.4959892,195.7499338,136.5075679
"Ebpl",124.5271217,139.438309,79.07450577
"Ecd",634.1304199,583.6744601,491.9266622
"Ece1",1251.018623,1046.681153,940.5704371
"Ece2",387.9498792,460.3251867,234.7264277
"Ecel1",598.6880852,696.2977097,608.4575128
"Ech1",595.8143824,502.3354465,384.551807
"Echdc1",323.7705165,306.5855127,222.2409794
"Echdc2",63.2214618,67.93148387,34.95925518
"Echdc3",16.28431592,8.938353141,4.994179312
"Echs1",565.1615525,555.07173,395.3725289
"Eci1",197.3275929,151.9520034,112.3690345
"Eci2",425.3080158,402.2258913,280.5064047
"Eci3",0.957900936,0,0
"Ecm1",66.09516461,82.23284889,61.59487818
"Ecm2",89.08478708,50.9486129,48.27706668
"Ecscr",38.31603746,40.22258913,23.30617012
"Ecsit",603.4775899,572.054601,481.1059404
"Ect2",9.579009364,7.150682513,4.161816093
"Ect2l",1.915801873,0.893835314,0
"Eda",99.62169738,104.5787317,57.43306209
"Eda2r",6.705306555,9.832188455,5.826542531
"Edar",5.747405618,0.893835314,6.658905749
"Edaradd",2.873702809,1.787670628,0
"Edc3",370.7076624,370.9416553,296.3213058
"Edc4",866.9003474,785.6812411,720.8265474
"Eddm3b",0,0,0
"Edem1",395.6130867,376.3046672,238.0558805
"Edem2",317.0652099,295.859489,202.2642621
"Edem3",918.626998,898.3044906,575.9953473
"Edf1",1199.291972,1157.516732,828.2014026
"Edil3",2701.280641,2266.766356,1290.162989
"Edn1",30.65282996,24.13355348,24.97089656
"Edn2",0,0.893835314,0.832363219
"Edn3",140.8114376,99.21571986,88.23050118
"Ednra",58.43195712,47.37327165,41.61816093
"Ednrb",1029.743507,1164.667414,526.8859174
"Edrf1",379.3287708,335.1882428,250.5413288
"Eea1",812.2999941,911.7120203,512.7357427
"Eed",166.6747629,158.2088506,108.2072184
"Eef1a1",33854.13489,32057.40354,24921.78713
"Eef1a2",11524.50617,12117.72535,8875.489
"Eef1b2",1855.454114,1786.776793,1239.388833
"Eef1d",718.4257023,756.1846757,441.1525059
"Eef1e1",199.2433948,260.9999117,116.5308506
"Eef1g",3454.190777,3575.341256,2366.408631
"Eef2",17904.1264,18079.6069,12800.08158
"Eef2k",485.6557747,515.7429762,312.9685702
"Eef2kmt",51.72665057,35.75341256,34.12689196
"Eefsec",186.7906826,211.8389694,169.8020966
"Eepd1",448.2976382,256.5307351,317.9627495
"Efcab1",65.13726367,55.41778947,44.11525059
"Efcab10",19.15801873,9.832188455,11.65308506
"Efcab11",3.831603746,1.787670628,0.832363219
"Efcab12",59.38985806,46.47943633,49.1094299
"Efcab14",1322.861193,961.7667979,759.9476186
"Efcab2",170.5063667,173.4040509,94.88940693
"Efcab3",0.957900936,1.787670628,1.664726437
"Efcab5",41.18974026,42.01025976,17.47962759
"Efcab6",17.24221686,34.85957725,20.80908047
"Efcab7",38.31603746,26.81505942,17.47962759
"Efcab8",0,0,0
"Efcab9",2.873702809,1.787670628,0
"Efcc1",173.3800695,104.5787317,131.5133885
"Efemp1",134.1061311,134.9691324,70.75087359
"Efemp2",133.1482302,121.5616027,90.72759083
"Efhb",3.831603746,0.893835314,1.664726437
"Efhc1",17.24221686,10.72602377,4.994179312
"Efhc2",45.97924495,40.22258913,41.61816093
"Efhd1",712.6782967,513.9553056,354.5867311
"Efhd2",1204.081477,1529.352222,842.3515773
"Efna1",51.72665057,42.01025976,24.97089656
"Efna2",101.5374993,87.59586078,64.09196784
"Efna3",371.6655633,356.6402903,381.2223541
"Efna4",1.915801873,2.681505942,0
"Efna5",247.1384416,234.1848523,123.1897564
"Efnb1",130.2745273,157.3150153,80.73923221
"Efnb2",1060.396337,1161.092073,905.6111819
"Efnb3",3438.864362,2555.475163,2105.878943
"Efr3a",966.5220448,1355.054336,478.6088507
"Efr3b",4173.57438,3858.687051,3491.763702
"Efs",91.95848989,100.1095552,44.11525059
"Eftud1",208.8224041,211.8389694,173.9639127
"Eftud2",1491.451758,1447.119373,1265.192092
"Egf",19.15801873,19.66437691,9.988358624
"Egfbp2",0,0,0
"Egfem1",39.27393839,39.32875382,38.28870806
"Egfl6",38.31603746,63.4623073,37.45634484
"Egfl7",202.1170976,250.2738879,143.1664736
"Egfl8",26.82122622,13.40752971,22.4738069
"Egflam",42.1476412,54.52395416,34.12689196
"Egfr",183.9169798,171.6163803,124.8544828
"Egln1",1509.651876,1333.602289,1128.684524
"Egln2",899.4689793,922.4380441,720.8265474
"Egln3",50.76874963,136.7568031,20.80908047
"Egr1",2809.523446,3528.86182,3381.891757
"Egr2",38.31603746,72.40066044,72.41560002
"Egr3",2321.95187,1583.876177,1976.862644
"Egr4",242.3489369,345.0204312,327.1187449
"Ehbp1",713.6361976,799.9826061,479.4412139
"Ehbp1l1",361.128653,319.0992071,316.2980231
"Ehd1",742.3732257,601.5511664,513.5681059
"Ehd2",102.4954002,126.9246146,62.4272414
"Ehd3",1174.386548,1415.835137,844.8486669
"Ehd4",227.0225219,219.8834873,121.5250299
"Ehf",0,0.893835314,0
"Ehhadh",91.95848989,67.93148387,74.08032646
"Ehmt1",513.4349019,430.8286214,369.5692691
"Ehmt2",2663.922504,2582.290222,2072.584414
"Ei24",1332.440203,1298.742711,933.9115313
"Eid1",2651.469792,2798.598368,1740.47149
"Eid2",400.4025914,404.013562,311.3038438
"Eid2b",373.5813652,378.9861732,308.8067541
"Eid3",7.663207491,3.575341256,5.826542531
"Eif1",4866.136757,4463.813558,3952.060562
"Eif1a",530.6771188,639.9860849,401.1990714
"Eif1ad",317.0652099,326.2498896,253.0384185
"Eif1ax",663.8253489,775.8490526,464.458676
"Eif1b",833.3738147,956.403786,558.5157197
"Eif2a",798.8893809,644.4552614,556.0186301
"Eif2ak1",1183.007656,1139.640025,842.3515773
"Eif2ak2",113.0323105,111.7294143,60.76251496
"Eif2ak3",468.4135579,440.6608098,312.9685702
"Eif2ak4",287.3702809,311.0546893,195.6053564
"Eif2b1",304.6124978,294.0718183,217.2468001
"Eif2b2",360.1707521,334.2944075,241.3853334
"Eif2b3",171.4642676,151.9520034,116.5308506
"Eif2b4",370.7076624,350.3834431,252.2060553
"Eif2b5",775.8997585,775.8490526,547.6949979
"Eif2d",300.780894,287.8149711,224.738069
"Eif2s1",704.0571882,622.1093786,472.7823082
"Eif2s2",1037.406714,1063.664024,719.9941841
"Eif2s3x",1939.749396,1962.86235,1436.658915
"Eif2s3y",504.8137935,420.1025976,236.3911541
"Eif3a",2980.029813,2842.396299,1917.764856
"Eif3b",1575.74704,1524.883046,1229.400474
"Eif3c",2873.702809,2784.297003,2089.231679
"Eif3d",918.626998,1012.715411,680.0407496
"Eif3e",1045.069922,1034.167458,815.7159543
"Eif3f",1168.639142,1294.273535,858.9988416
"Eif3g",747.1627304,724.0066044,525.221191
"Eif3h",1539.346805,1550.80427,1028.800938
"Eif3i",833.3738147,819.646983,599.3015174
"Eif3j1",0,0,0
"Eif3j2",823.7948053,837.5236893,532.7124599
"Eif3k",872.6477531,929.5887266,628.4342301
"Eif3l",877.4372577,888.4723022,665.8905749
"Eif3m",916.7111961,846.4620424,686.6996554
"Eif4a1",3891.951505,3907.847993,3010.657762
"Eif4a2",9047.374344,9098.349662,6499.924374
"Eif4a3",843.910725,753.5031698,546.8626347
"Eif4b",3501.127923,3351.882428,2473.783486
"Eif4e",1666.747629,1605.328224,1114.53435
"Eif4e1b",0,0,0
"Eif4e2",596.7722834,670.3764855,471.1175818
"Eif4e3",188.7064845,180.5547334,169.8020966
"Eif4ebp1",25.86332528,18.7705416,15.81490115
"Eif4ebp2",260.5490547,253.8492292,193.9406299
"Eif4ebp3",53.64245244,52.73628353,34.95925518
"Eif4enif1",880.3109605,882.215455,648.4109473
"Eif4g1",4297.143601,4307.392378,3022.310847
"Eif4g2",10489.97315,10390.83553,7495.430784
"Eif4g3",3373.727098,3731.762436,2227.403973
"Eif4h",4459.028859,4243.036236,3177.130406
"Eif5",3740.603157,3565.509068,2469.62167
"Eif5a",3018.345851,2995.242137,2321.461017
"Eif5a2",1208.870982,1304.105723,758.2828922
"Eif5b",1453.135721,1384.550901,970.5355129
"Eif6",360.1707521,372.729326,217.2468001
"Elac1",504.8137935,511.2737996,352.9220047
"Elac2",382.2024736,370.04782,281.3387679
"Elane",0,0,0
"Elavl1",1259.639731,1113.718801,978.8591451
"Elavl2",703.0992873,1078.859224,441.9848691
"Elavl3",3820.108934,3735.337777,2581.990704
"Elavl4",609.2249955,985.0065161,276.3445886
"Eldr",1.915801873,0.893835314,0.832363219
"Elf1",151.3483479,123.3492733,99.88358624
"Elf2",546.9614347,453.1745042,319.627476
"Elf3",2.873702809,0,0.832363219
"Elf4",39.27393839,25.92122411,20.80908047
"Elf5",6.705306555,3.575341256,8.323632186
"Elfn1",327.6021202,861.6572428,168.1373702
"Elfn2",1067.101643,1386.338572,1010.488947
"Elk1",1151.396926,986.7941867,983.8533244
"Elk3",115.9060133,109.9417436,58.26542531
"Elk4",206.9066023,185.02391,106.542492
"Ell",345.802238,291.3903124,300.4831219
"Ell2",625.5093115,531.8320119,418.678699
"Ell3",42.1476412,33.96574193,26.635623
"Elmo1",2849.755286,2913.903124,1944.400479
"Elmo2",2196.466847,2253.358827,1795.407463
"Elmo3",19.15801873,23.23971817,17.47962759
"Elmod1",7806.892632,5741.104222,6227.741602
"Elmod2",281.6228753,256.5307351,143.1664736
"Elmod3",319.9389128,283.3457946,205.593715
"Elmsan1",491.4031804,406.6950679,305.4773012
"Eln",53.64245244,64.35614261,45.77997703
"Elof1",316.107309,317.3115365,234.7264277
"Elovl1",364.0023558,284.2396299,191.4435403
"Elovl2",197.3275929,208.2636282,162.3108276
"Elovl3",0,0.893835314,0
"Elovl4",790.2682725,798.1949355,529.3830071
"Elovl5",1955.075811,1515.944693,1102.048901
"Elovl6",1021.122398,1053.831835,667.5553014
"Elovl7",554.6246422,410.2704092,277.1769518
"Elp2",1039.322516,1194.16398,710.8381887
"Elp3",1188.755062,1145.896873,824.8719497
"Elp4",307.4862006,340.5512547,198.9348093
"Elp5",549.8351375,590.8251426,412.8521565
"Elp6",103.4533011,126.0307793,85.73341152
"Emb",294.0755875,298.5409949,157.3166483
"Emc1",981.8484598,1030.592117,717.4970945
"Emc10",2121.750574,1913.701407,1653.073352
"Emc2",1008.669686,895.6229847,689.196745
"Emc3",1262.513434,1010.92774,928.0849888
"Emc4",1019.206596,958.1914567,777.4272462
"Emc6",438.7186289,422.7841036,268.8533196
"Emc7",927.2481064,894.7291494,730.814906
"Emc8",1024.954002,991.2633633,781.5890623
"Emc8-1190005i06rik",0,0,0
"Emc9",138.8956358,192.1745925,119.0279403
"Emcn",109.2007067,93.85270798,79.07450577
"Emd",376.455068,386.1368557,268.8533196
"Eme1",3.831603746,4.46917657,0.832363219
"Eme2",127.4008245,156.42118,100.7159495
"Emg1",278.7491725,254.7430645,208.0908047
"Emid1",51.72665057,55.41778947,32.46216553
"Emilin1",34.48443371,24.13355348,21.64144368
"Emilin2",158.0536545,72.40066044,69.08614715
"Emilin3",1.915801873,2.681505942,0
"Eml1",1667.70553,1120.869484,1276.845177
"Eml2",2088.224041,2298.050592,1632.264272
"Eml3",168.5905648,151.9520034,99.88358624
"Eml4",483.7399729,490.7155874,326.2863817
"Eml5",1745.295506,1353.266665,1435.826552
"Eml6",338.1390305,365.5786435,232.229338
"Emp1",40.23183933,28.60273005,8.323632186
"Emp2",324.7284174,278.876618,179.7904552
"Emp3",15.32641498,16.98287097,7.491268968
"Emx1",29.69492903,50.9486129,24.97089656
"Emx2",67.05306555,77.76367232,53.27124599
