"Gene_ID","GSM4960153","GSM4960154","GSM4960155"
"Acss1",732,400,526
"Acss2",1437,1436,1059
"Acss3",87,119,31
"Acta1",179,75,97
"Acta2",115,56,67
"Actb",31599,17142,20591
"Actbl2",1,1,1
"Actc1",2,0,0
"Actg-ps1",1,0,1
"Actg1",347,192,240
"Actg2",2,2,0
"Actl6a",331,225,236
"Actl6b",690,445,542
"Actl7a",4,3,1
"Actl7b",2,0,1
"Actl9",0,0,0
"Actn1",1139,633,1113
"Actn2",343,71,430
"Actn3",21,21,16
"Actn4",1504,942,1074
"Actr10",3518,2657,2946
"Actr1a",4616,3430,3748
"Actr1b",4434,3257,3654
"Actr2",5501,3346,4448
"Actr3",2542,1685,2053
"Actr3b",1556,833,1187
"Actr5",221,147,142
"Actr6",498,460,488
"Actr8",1185,877,1110
"Actrt1",0,0,0
"Actrt2",0,0,0
"Acvr1",533,300,338
"Acvr1b",1936,1384,1573
"Acvr1c",2002,771,1792
"Acvr2a",1357,1193,1353
"Acvr2b",92,47,50
"Acvrl1",141,73,175
"Acy1",195,150,207
"Acy3",15,34,15
"Acyp1",344,301,295
"Acyp2",250,251,241
"Ada",21,17,23
"Adad1",0,0,0
"Adad2",0,3,1
"Adal",459,371,477
"Adam10",1654,1447,1534
"Adam11",1660,1183,1198
"Adam12",84,35,78
"Adam15",652,512,506
"Adam17",578,466,509
"Adam18",22,11,23
"Adam19",354,254,308
"Adam1a",66,57,69
"Adam1b",2,3,1
"Adam2",2,0,1
"Adam21",32,26,23
"Adam22",9215,7321,8974
"Adam23",4205,3549,4421
"Adam24",0,1,0
"Adam25",1,2,0
"Adam26a",0,0,0
"Adam26b",0,0,0
"Adam28",9,0,0
"Adam29",0,0,0
"Adam3",5,0,3
"Adam30",0,0,0
"Adam32",35,16,44
"Adam33",30,23,15
"Adam34",0,0,0
"Adam39",0,0,1
"Adam4",24,23,24
"Adam5",6,7,2
"Adam6a",0,0,0
"Adam6b",0,0,0
"Adam7",1,1,4
"Adam8",29,17,28
"Adam9",1762,1243,1323
"Adamdec1",0,4,1
"Adamts1",548,377,311
"Adamts10",201,402,354
"Adamts12",18,20,19
"Adamts13",17,25,29
"Adamts14",1,5,3
"Adamts15",232,137,143
"Adamts16",65,82,58
"Adamts17",176,69,104
"Adamts18",38,107,88
"Adamts19",94,14,8
"Adamts2",195,181,178
"Adamts20",314,200,185
"Adamts3",491,265,526
"Adamts4",652,421,505
"Adamts5",159,114,104
"Adamts6",328,278,319
"Adamts7",14,6,2
"Adamts8",92,54,52
"Adamts9",124,77,108
"Adamtsl1",253,168,173
"Adamtsl2",162,84,94
"Adamtsl3",160,90,147
"Adamtsl4",133,81,76
"Adamtsl5",78,34,48
"Adap1",3470,2266,2747
"Adap2",87,97,66
"Adar",4476,3071,3413
"Adarb1",7144,4382,4287
"Adarb2",1046,437,501
"Adat1",99,108,96
"Adat2",76,38,57
"Adat3",23,10,17
"Adc",774,602,575
"Adck1",834,535,677
"Adck2",379,243,258
"Adck3",708,651,457
"Adck4",259,174,206
"Adck5",231,152,142
"Adcy1",25146,19224,18109
"Adcy10",31,15,16
"Adcy2",4217,2264,2700
"Adcy3",987,625,881
"Adcy4",16,22,11
"Adcy5",3982,1587,5005
"Adcy6",881,561,668
"Adcy7",226,183,169
"Adcy8",1090,816,700
"Adcy9",2241,1520,1719
"Adcyap1",368,307,347
"Adcyap1r1",3486,2241,2683
"Add1",8300,4818,6356
"Add2",3641,2040,2692
"Add3",3708,2491,2698
"Adh1",19,1243,8
"Adh4",0,65,0
"Adh5",1554,1370,1172
"Adh6-ps1",2,13,1
"Adh6a",0,0,0
"Adh6b",0,0,0
"Adh7",2,10,1
"Adhfe1",369,255,250
"Adi1",362,244,220
"Adig",0,0,0
"Adipoq",0,2,0
"Adipor1",1873,1240,1379
"Adipor2",1521,2312,1346
"Adk",2045,1764,1472
"Adm",39,33,34
"Adm2",0,3,2
"Adnp",13,10,13
"Adnp2",779,484,524
"Ado",2133,1592,1746
"Adora1",3141,2538,2509
"Adora2a",515,84,969
"Adora2b",90,62,91
"Adora3",14,9,12
"Adpgk",386,301,327
"Adprh",1164,676,781
"Adprhl1",5,6,5
"Adprhl2",482,352,378
"Adra1a",495,238,311
"Adra1b",246,161,202
"Adra1d",408,161,195
"Adra2a",147,118,136
"Adra2b",47,17,15
"Adra2c",515,243,465
"Adrb1",346,187,250
"Adrb2",42,35,43
"Adrb3",41,24,18
"Adrbk1",3650,2688,2827
"Adrbk2",2380,2057,1930
"Adrm1",141,126,142
"Adsl",722,523,539
"Adss",2079,1560,1859
"Adssl1",301,215,196
"Aebp1",467,212,224
"Aebp2",1382,949,1153
"Aen",333,260,272
"Aes",4204,3086,3099
"AF064781",38,15,15
"AF085738",31,14,6
"AF251705",87,61,64
"AF357341",2,1,1
"AF357355",12,12,24
"AF357428",0,4,3
"AF366264",2,0,0
"AF529169",438,470,407
"Afap1",577,288,331
"Afap1l1",539,402,499
"Afap1l2",221,333,239
"Aff1",372,302,330
"Aff2",375,241,271
"Aff3",1267,803,1162
"Aff4",8745,6178,7741
"Afg3l1",502,371,367
"Afg3l2",1543,962,1042
"Afm",5,185,0
"Afmid",37,113,34
"Afp",0,5,2
"Aftph",3918,3205,3789
"Aga",199,149,142
"Agap1",2633,1829,2015
"Agap2",8832,3890,5811
"Agap3",2013,1391,1456
"Agbl1",10,9,13
"Agbl2",53,55,35
"Agbl3",231,158,125
"Agbl4",276,217,221
"Agbl5",208,121,149
"Ager",7,3,4
"Agfg1",1781,1355,1521
"Agfg2",687,500,580
"Aggf1",1785,1138,1425
"Agk",286,218,228
"Agl",1116,869,956
"Agmat",28,94,28
"Agmo",207,195,154
"Agpat1",1467,914,1012
"Agpat2",28,89,16
"Agpat3",4085,2755,3119
"Agpat4",923,602,649
"Agpat5",1872,1420,1481
"Agpat6",2319,1705,1982
"Agpat9",145,114,166
"Agphd1",78,120,63
"Agps",1707,1345,1504
"Agr2",2,1,0
"Agr3",1,1,1
"Agrn",2617,1351,1818
"Agrp",8,6,17
"Agt",747,1120,769
"Agtpbp1",8044,6219,7438
"Agtr1a",15,33,11
"Agtr1b",5,3,2
"Agtr2",21,39,40
"Agtrap",271,162,169
"Agxt",4,262,0
"Agxt2",0,79,2
"Agxt2l1",666,721,500
"Agxt2l2",236,192,206
"Ahctf1",2208,2053,2398
"Ahcy",117,216,87
"Ahcyl1",5306,3550,4167
"Ahcyl2",5298,3731,3430
"Ahdc1",670,479,509
"Ahi1",5705,4245,5892
"Ahnak",3563,1991,2518
"Ahnak2",89,57,83
"Ahr",250,199,180
"Ahrr",17,9,22
"Ahsa1",2671,1843,2123
"Ahsa2",588,501,563
"Ahsg",18,3662,14
"AI115009",49,27,30
"AI118078",101,199,127
"AI182371",4,128,4
"AI314180",4721,3495,4358
"AI314831",0,0,0
"AI314976",305,242,266
"AI316807",291,274,212
"AI317395",16,37,14
"AI324046",1,0,1
"AI413582",454,390,404
"AI427809",1,1,3
"AI428936",16,16,17
"AI429214",69,50,74
"AI462493",315,235,220
"AI464131",807,562,599
"AI467606",22,14,24
"AI480526",162,136,115
"AI480653",418,278,358
"AI481877",1,0,1
"AI504432",370,253,332
"AI507597",0,0,0
"AI593442",4482,2192,3605
"AI597468",1014,713,927
"AI597479",1159,929,1001
"AI606181",89,59,71
"AI607873",9,5,6
"AI646023",206,200,159
"AI646519",1,0,0
"AI661453",4,8,4
"AI662270",2,2,2
"AI747448",2,2,2
"AI836003",476,336,375
"AI837181",528,336,347
"AI838599",2,0,1
"AI846148",344,263,283
"AI847159",8,4,4
"AI848100",1768,1315,1616
"AI854517",399,238,262
"AI854703",502,472,453
"AI987944",169,190,203
"Aicda",2,0,0
"Aida",0,0,0
"Aif1",130,71,91
"Aif1l",298,187,243
"Aifm1",498,429,402
"Aifm2",189,142,137
"Aifm3",1470,1227,1254
"Aig1",1179,869,966
"Aim1",84,50,47
"Aim1l",21,5,6
"Aim2",56,45,47
"Aimp1",1197,853,929
"Aimp2",207,162,182
"Aip",1042,716,721
"Aipl1",4,1,0
"Aire",1,1,1
"Airn",25,43,43
"Ajap1",847,499,624
"Ak1",2575,1813,1881
"AK129341",554,436,629
"AK157302",373,251,274
"Ak2",350,300,292
"Ak3",2267,1773,1763
"Ak3l2-ps",120,128,110
"Ak4",825,1077,1054
"Ak5",2697,1432,1681
"Ak7",115,61,52
"Ak8",27,18,17
"Akap1",992,731,824
"Akap10",1163,822,955
"Akap11",12072,8346,11023
"Akap12",1540,1239,1076
"Akap13",1303,579,591
"Akap14",13,2,8
"Akap17b",808,676,820
"Akap2",18,9,7
"Akap3",10,7,6
"Akap4",2,0,0
"Akap5",3177,1485,2937
"Akap6",12523,8096,10202
"Akap7",1395,1587,1407
"Akap8",1121,951,1018
"Akap8l",1034,712,900
"Akap9",5415,3527,5620
"Akd1",33,20,22
"Akirin1",1058,755,944
"Akirin2",834,676,842
"Akna",53,31,38
"Aknad1",0,1,0
"Akp3",0,1,15
"Akr1a4",5043,3604,3644
"Akr1b10",300,244,231
"Akr1b3",102,64,91
"Akr1b7",0,7,1
"Akr1b8",18,8,16
"Akr1c12",4,42,0
"Akr1c13",6,66,6
"Akr1c14",42,280,40
"Akr1c18",64,15,16
"Akr1c19",1,46,2
"Akr1c20",1,52,0
"Akr1c21",7,1,1
"Akr1c6",3,641,1
"Akr1cl",1,0,0
"Akr1d1",0,164,1
"Akr1e1",630,486,520
"Akr7a5",417,389,295
"Akt1",2132,1347,1575
"Akt1s1",467,326,337
"Akt2",995,588,790
"Akt2-ps",606,409,580
"Akt3",8262,5190,7352
"Aktip",2929,2385,2669
"AL450399.1",0,0,0
"AL512346.1",0,0,0
"AL512647.1",0,0,0
"AL583883.1",0,0,0
"AL583889.1",0,0,0
"AL589623.1",0,0,0
"AL589651.1",0,0,0
"AL589670.1",0,0,0
"AL589767.1",0,0,0
"AL589870.1",1,1,0
"AL589878.1",0,0,0
"AL589902.1",0,0,0
"AL590614.1",0,0,0
"AL590633.1",1,0,0
"AL590969.1",0,0,0
"AL590988.1",0,0,0
"AL590992.1",0,0,0
"AL591070.1",9,2,1
"AL591146.1",0,0,0
"AL591205.1",3,3,2
"AL591209.1",0,0,0
"AL591376.1",1,0,0
"AL591496.1",1,3,1
"AL591544.1",1,1,0
"AL591584.1",0,0,0
"AL591611.1",0,0,0
"AL591712.1",0,0,0
"AL591905.1",0,0,0
"AL592465.1",0,0,0
"AL592465.2",0,0,0
"AL593843.1",0,0,0
"AL596108.1",1,1,1
"AL596111.1",0,0,0
"AL596117.1",0,0,0
"AL596123.1",0,0,0
"AL596130.1",2,0,0
"AL596212.1",0,0,0
"AL596215.1",0,1,0
"AL596246.1",0,0,0
"AL596258.1",0,0,0
"AL596324.1",1,0,2
"AL603664.1",0,0,0
"AL603664.2",0,0,0
"AL603706.1",0,0,0
"AL603708.1",1,0,0
"AL603804.1",0,0,0
"AL603804.2",0,0,0
"AL603828.1",0,3,1
"AL603836.1",0,0,0
"AL606479.1",0,0,0
"AL606479.2",0,0,0
"AL606704.1",0,0,0
"AL606824.1",0,0,0
"AL606904.1",0,0,0
"AL606907.1",0,0,0
"AL606908.1",0,0,0
"AL606976.1",0,0,0
"AL606976.2",0,0,0
"AL607123.1",0,0,0
"AL607145.1",0,0,0
"AL626775.1",1,0,0
"AL626784.1",0,0,0
"AL627124.1",0,1,0
"AL627182.1",1,0,0
"AL627204.1",0,0,0
"AL627205.1",0,0,0
"AL627312.1",0,0,1
"AL627403.1",0,0,0
"AL645470.1",0,0,0
"AL645478.1",0,0,0
"AL645484.1",0,1,0
"AL645531.1",0,0,1
"AL645623.1",0,1,0
"AL645683.1",0,0,0
"AL645683.2",0,0,0
"AL645902.1",0,0,0
"AL645948.1",0,0,0
"AL645950.1",0,0,0
"AL645963.1",0,0,0
"AL645971.1",0,0,1
"AL646020.1",264,191,261
"AL646096.1",0,0,0
"AL646096.2",1,0,0
"AL662785.1",0,0,0
"AL662835.1",0,0,0
"AL662894.1",0,0,0
"AL662901.1",0,0,0
"AL662925.1",0,0,0
"AL663027.1",7,4,6
"AL663045.1",0,0,0
"AL663049.1",1,0,0
"AL663067.1",0,0,0
"AL663077.1",0,0,0
"AL663080.1",0,0,0
"AL663091.1",0,0,0
"AL669828.1",1,0,0
"AL669855.1",9,2,5
"AL669920.1",0,0,0
"AL669940.1",0,0,0
"AL669944.1",3,2,2
"AL669947.1",2,0,0
"AL669982.1",3,0,0
"AL670236.1",0,0,0
"AL670236.2",0,0,0
"AL670285.1",0,0,0
"AL670720.1",0,0,0
"AL671011.1",0,1,0
"AL671011.2",0,0,0
"AL671117.1",0,0,2
"AL671140.1",1,0,0
"AL671173.1",0,0,0
"AL671211.1",0,0,0
"AL671229.1",1,0,0
"AL671520.1",0,1,0
"AL671848.1",0,0,0
"AL671866.1",14,14,4
"AL671866.2",0,0,0
"AL671882.1",0,0,0
"AL671885.1",0,0,1
"AL671889.1",0,0,0
"AL671906.1",0,0,0
"AL671913.1",0,0,0
"AL671914.1",0,0,0
"AL671915.1",0,0,0
"AL671963.1",8,5,12
"AL671982.1",0,0,0
"AL671993.1",1,0,0
"AL672002.1",0,0,0
"AL672070.1",0,0,0
"AL672076.1",1,0,0
"AL672094.1",0,0,0
"AL672099.1",0,1,0
"AL672100.1",0,1,1
"AL672141.1",0,0,0
"AL672160.1",0,0,0
"AL672228.1",0,0,0
"AL672234.1",0,0,0
"AL672246.1",0,0,0
"AL672259.1",0,0,0
"AL672269.1",0,0,0
"AL672284.1",0,0,0
"AL672290.1",0,0,0
"AL683804.1",0,0,0
"AL683818.1",0,0,0
"AL683823.1",0,0,0
"AL683847.1",0,0,0
"AL683878.1",0,0,0
"AL683882.1",0,0,0
"AL691457.1",0,0,0
"AL691478.1",0,0,0
"AL713967.1",1,0,0
"AL713978.1",0,0,0
"AL714021.1",0,0,0
"AL731552.1",0,0,0
"AL731688.1",0,0,0
"AL731707.1",0,0,1
"AL731851.1",0,0,0
"AL731851.2",0,0,0
"AL731857.1",1,0,0
"AL732357.1",0,0,0
"AL732400.1",0,0,0
"AL732460.1",0,0,0
"AL732470.1",0,0,0
"AL732472.1",0,0,0
"AL732525.1",0,0,0
"AL732525.2",0,0,0
"AL732528.1",0,0,0
"AL732539.1",1,3,1
"AL732564.1",0,0,0
"AL732585.1",1,0,0
"AL732617.1",0,0,0
"AL732624.1",0,0,0
"AL732626.1",1,0,0
"AL732626.2",1,0,0
"AL772159.1",0,0,0
"AL772167.1",0,0,0
"AL772185.1",0,0,0
"AL772216.1",0,0,0
"AL772216.10",0,0,0
"AL772216.11",0,0,0
"AL772216.12",0,0,0
"AL772216.13",0,0,0
"AL772216.14",1,1,0
"AL772216.15",0,0,0
"AL772216.16",1,1,0
"AL772216.17",0,0,0
"AL772216.18",0,3,0
"AL772216.19",0,1,0
"AL772216.2",0,0,0
"AL772216.20",0,0,0
"AL772216.21",0,0,0
"AL772216.22",0,0,0
"AL772216.23",0,0,1
"AL772216.24",0,0,0
"AL772216.25",0,0,1
"AL772216.26",0,0,0
"AL772216.27",0,0,0
"AL772216.28",0,0,0
"AL772216.29",0,0,0
"AL772216.3",0,0,1
"AL772216.30",1,0,0
"AL772216.31",0,0,0
"AL772216.32",1,3,2
"AL772216.33",1,1,0
"AL772216.34",0,0,0
"AL772216.35",0,0,0
"AL772216.36",2,0,1
"AL772216.37",0,0,1
"AL772216.38",2,1,0
"AL772216.39",0,0,0
"AL772216.4",1,0,1
"AL772216.40",0,1,0
"AL772216.41",0,0,1
"AL772216.42",0,1,1
"AL772216.43",0,0,0
"AL772216.44",2,1,2
"AL772216.45",0,0,0
"AL772216.46",3,3,1
"AL772216.5",0,1,0
"AL772216.6",0,0,2
"AL772216.7",0,0,0
"AL772216.8",0,0,0
"AL772216.9",1,0,0
"AL772258.1",0,0,0
"AL772271.1",0,0,0
"AL772271.2",1,2,3
"AL772271.3",0,0,0
"AL772271.4",0,0,0
"AL772271.5",1,0,0
"AL772272.1",0,0,0
"AL772302.1",0,0,0
"AL772319.1",0,0,0
"AL772326.1",0,0,0
"AL772336.1",0,0,0
"AL772349.1",0,0,0
"AL772376.1",0,0,0
"AL772376.2",0,0,0
"AL772393.1",0,0,0
"AL772404.1",1,0,1
"AL773548.1",1,0,0
"AL773580.1",0,0,0
"AL805896.1",0,0,0
"AL805898.1",0,0,0
"AL805935.1",0,0,0
"AL805952.1",0,0,0
"AL805972.1",0,0,0
"AL806517.1",0,0,0
"AL806518.1",0,0,0
"AL806523.1",0,1,0
"AL807379.1",0,0,0
"AL807401.1",0,0,0
"AL807748.1",0,0,0
"AL807764.1",0,3,1
"AL807771.1",0,0,0
"AL807778.1",0,0,0
"AL807811.1",0,0,0
"AL807811.2",6,2,5
"AL807822.1",0,0,0
"AL807824.1",0,0,2
"AL807825.1",5,6,3
"AL808014.1",2,0,0
"AL808020.1",0,0,0
"AL808021.1",0,1,2
"AL808023.1",0,2,0
"AL808027.1",0,0,0
"AL808027.2",0,0,1
"AL808027.3",2,0,0
"AL808028.1",0,0,0
"AL808119.1",0,0,0
"AL808131.1",0,0,0
"AL808133.1",0,0,0
"AL824704.1",0,0,0
"AL831731.1",1,0,1
"AL831753.1",0,0,0
"AL831766.1",0,0,0
"AL833773.1",0,0,0
"AL833775.1",0,0,0
"AL833775.2",0,0,0
"AL833775.3",0,0,0
"AL833780.1",0,0,0
"AL837521.1",1,1,0
"AL844147.1",1,1,1
"AL844480.1",0,0,0
"AL844481.1",0,0,0
"AL844840.1",0,0,0
"AL844840.2",0,0,0
"AL844842.1",0,0,0
"AL844869.1",0,1,0
"AL844871.1",0,0,1
"AL844882.1",0,0,0
"AL844901.1",0,0,0
"AL845174.1",0,0,0
"AL845277.1",0,0,1
"AL845291.1",2,2,1
"AL845355.1",0,0,0
"AL845455.1",3,6,0
"AL845457.1",0,0,0
"AL845460.1",0,0,0
"AL845466.1",0,0,0
"AL845495.1",0,0,0
"AL928542.1",0,0,0
"AL928544.1",0,0,0
"AL928544.2",0,0,0
"AL928551.1",0,0,0
"AL928557.1",2,0,0
"AL928581.1",0,0,0
"AL928590.1",1,0,0
"AL928593.1",0,0,0
"AL928693.1",0,0,0
"AL928832.1",0,0,0
"AL928889.1",4,4,5
"AL928905.1",1,1,0
"AL928935.1",0,0,0
"AL929011.1",0,0,0
"AL929120.1",0,0,0
"AL929160.1",0,0,0
"AL929170.1",6,3,10
"AL929371.1",1,1,1
"AL929371.2",5,2,2
"AL929404.1",0,0,0
"AL929433.1",0,0,0
"AL929465.1",0,0,0
"AL929466.1",0,1,1
"AL929540.1",0,0,0
"AL935155.1",0,0,0
"AL935159.1",0,0,0
"AL935177.1",0,0,0
"AL935177.2",0,0,3
"AL954388.1",0,1,1
"AL954388.2",0,0,0
"AL954675.1",0,1,0
"AL954710.1",0,0,0
"Alad",401,362,294
"Alas1",1176,853,851
"Alas2",198,118,92
"Alb",313,39866,134
"Alcam",4606,2687,4716
"Aldh16a1",156,176,141
"Aldh18a1",664,450,570
"Aldh1a1",3008,3268,2455
"Aldh1a2",252,131,193
"Aldh1a3",49,24,18
"Aldh1a7",26,112,8
"Aldh1b1",215,197,166
"Aldh1l1",2147,2784,1625
"Aldh1l2",183,218,182
"Aldh2",1220,1268,750
"Aldh3a1",29,13,16
"Aldh3a2",1393,1348,1227
"Aldh3b1",126,75,87
"Aldh3b2",14,9,15
"Aldh4a1",517,547,356
"Aldh5a1",2011,1287,1518
"Aldh6a1",1729,1414,1266
"Aldh7a1",1636,1095,1093
"Aldh8a1",6,245,5
"Aldh9a1",322,346,221
"Aldoa",28242,19460,21527
"Aldoart1",1088,722,768
"Aldoart2",720,547,486
"Aldob",33,2752,32
"Aldoc",23174,22356,20390
"Alg1",506,376,445
"Alg10b",986,775,818
"Alg11",1165,969,1139
"Alg12",239,161,187
"Alg13",211,247,189
"Alg14",194,138,164
"Alg2",2200,1369,1559
"Alg3",114,83,72
"Alg5",287,239,221
"Alg6",295,278,298
"Alg8",63,40,54
"Alg9",524,391,425
"Alk",173,67,86
"Alkbh1",282,275,264
"Alkbh2",58,40,46
"Alkbh3",220,171,174
"Alkbh4",109,88,81
"Alkbh5",1511,1142,1217
"Alkbh6",519,420,379
"Alkbh7",313,273,268
"Alkbh8",627,440,503
"Allc",7,4,2
"Alms1",739,918,834
"Alms1-ps1",18,20,19
"Alms1-ps2",19,44,24
"Alox12",15,12,7
"Alox12b",51,51,58
"Alox12e",2,0,1
"Alox15",1,2,5
"Alox5",23,10,14
"Alox5ap",74,35,35
"Alox8",93,65,56
"Aloxe3",64,54,49
"Alpi",1,1,14
"Alpk1",122,86,79
"Alpk2",22,48,50
"Alpk3",15,5,11
"Alpl",124,86,66
"Alppl2",0,0,2
"Als2",1384,1903,1477
"Als2cl",150,156,140
"Als2cr11",1,6,0
"Als2cr12",4,3,1
"Als2cr4",507,368,413
"Alx1",0,0,0
"Alx3",0,0,0
"Alx4",93,32,36
"Amac1",3,4,2
"Amacr",284,268,210
"Ambn",1,0,0
"Ambp",2,832,4
"Ambra1",1346,999,1121
"Amd-ps1",2,2,1
"Amd-ps3",1,0,0
"Amd-ps4",0,0,0
"Amd1",719,616,667
"Amd2",42,37,47
"Amdhd1",8,219,2
"Amdhd2",253,183,184
"Amelx",3,2,0
"Amfr",5520,4208,4437
"Amh",6,10,6
"Amhr2",29,14,17
"Amica1",8,43,27
"Amigo1",2110,1272,1434
"Amigo2",363,209,243
"Amigo3",67,61,64
"Ammecr1",85,68,50
"Ammecr1l",169,149,157
"Amn",101,65,70
"Amn1",281,216,294
"Amot",877,680,752
"Amotl1",1763,1005,985
"Amotl2",642,483,454
"Ampd1",0,0,0
"Ampd2",1544,723,897
"Ampd3",349,221,235
"Amph",5075,3615,4023
"Amt",446,405,314
"Amtn",1,0,0
"Amy1",245,315,208
"Amy2-ps1",0,0,0
"Amy2a1",0,0,0
"Amy2a2",0,0,0
"Amy2a3",0,0,0
"Amy2a4",0,0,0
"Amy2a5",0,0,0
"Amy2b",0,0,0
"Amz1",184,94,172
"Amz2",1005,802,879
"Anapc1",3407,2299,2774
"Anapc10",172,167,202
"Anapc11",740,525,511
"Anapc13",242,170,163
"Anapc16",1052,786,769
"Anapc2",967,620,687
"Anapc4",1481,1198,1424
"Anapc5",3450,2500,2892
"Anapc7",643,488,443
"Ang",33,98,22
"Ang-ps1",2,0,0
"Ang-ps2",0,0,0
"Ang-ps3",0,0,0
"Ang2",0,0,0
"Ang4",0,0,0
"Ang5",0,0,0
"Ang6",0,0,0
"Angel1",146,108,102
"Angel2",1192,813,1040
"Angpt1",228,240,209
"Angpt2",61,37,63
"Angpt4",5,4,2
"Angptl1",45,18,26
"Angptl2",217,181,123
"Angptl3",33,319,23
"Angptl4",82,196,36
"Angptl6",141,70,90
"Angptl7",14,5,8
"Ank",3482,2278,2739
"Ank1",1337,1402,1145
"Ank2",25894,18770,20756
"Ank3",7389,4532,5611
"Ankar",0,0,0
"Ankdd1a",21,6,20
"Ankdd1b",117,90,104
"Ankfn1",92,65,92
"Ankfy1",1752,1189,1465
"Ankhd1",2369,1849,2185
"Ankib1",4842,3514,4270
"Ankk1",13,3,29
"Ankle1",3,1,1
"Ankle2",1474,1033,1353
"Ankmy1",10,4,4
"Ankmy2",1197,948,1031
"Ankra2",1092,822,894
"Ankrd1",0,0,0
"Ankrd10",672,445,549
"Ankrd11",3519,2258,2616
"Ankrd12",4571,3651,4371
"Ankrd13a",924,676,867
"Ankrd13b",398,174,245
"Ankrd13c",1050,680,835
"Ankrd13d",799,555,582
"Ankrd16",427,300,351
"Ankrd17",4352,3244,3977
"Ankrd2",3,3,2
"Ankrd22",0,1,0
"Ankrd23",33,29,26
"Ankrd24",426,293,285
"Ankrd26",753,557,650
"Ankrd27",738,565,621
"Ankrd28",1925,1526,1656
"Ankrd29",564,318,342
"Ankrd32",1250,1126,1259
"Ankrd33",3,0,1
"Ankrd33b",2334,1781,2144
"Ankrd34a",635,342,435
"Ankrd34b",427,299,332
"Ankrd34c",379,117,150
"Ankrd35",267,173,209
"Ankrd36",2,1,0
"Ankrd37",110,82,118
"Ankrd39",158,123,99
"Ankrd40",2512,1919,1954
"Ankrd42",481,304,343
"Ankrd43",1307,719,1239
"Ankrd44",331,239,191
"Ankrd45",893,522,645
"Ankrd46",3497,2377,2757
"Ankrd49",284,187,249
"Ankrd5",106,123,110
"Ankrd50",2220,1299,1788
"Ankrd52",814,471,542
"Ankrd53",9,12,5
"Ankrd54",260,216,218
"Ankrd55",174,185,160
"Ankrd56",430,431,438
"Ankrd57",616,441,417
"Ankrd58",0,0,0
"Ankrd6",1344,629,991
"Ankrd60",0,0,1
"Ankrd61",12,11,10
"Ankrd7",1,0,1
"Ankrd9",257,208,199
"Anks1",606,548,509
"Anks1b",6589,6531,6787
"Anks3",625,470,517
"Anks4b",2,36,4
"Anks6",134,112,118
"Ankzf1",437,342,357
"Anln",1852,1358,1274
"Ano1",104,34,34
"Ano10",542,382,386
"Ano2",133,44,135
"Ano3",6141,3335,6778
"Ano4",1113,658,803
"Ano5",46,51,38
"Ano6",594,384,473
"Ano7",4,0,2
"Ano8",1000,676,751
"Ano9",1,0,1
"Anp32-ps",198,139,147
"Anp32a",2597,1714,1899
"Anp32b",100,57,80
"Anp32b-ps1",26,21,23
"Anp32e",1698,1013,1166
"Anpep",80,49,26
"Antxr1",296,160,165
"Antxr2",86,76,51
"Antxrl",0,0,0
"Anubl1",191,197,169
"Anxa1",66,49,41
"Anxa10",0,1,3
"Anxa11",212,76,79
"Anxa13",3,4,5
"Anxa2",277,193,274
"Anxa3",255,199,265
"Anxa4",136,140,130
"Anxa5",1400,1261,1328
"Anxa6",3168,2519,2837
"Anxa7",1676,1314,1473
"Anxa8",11,14,14
"Anxa9",5,5,7
"Aoah",3,6,4
"Aoc2",47,34,41
"Aoc3",5,4,2
"Aox1",216,195,158
"Aox3",99,204,55
"Aox3l1",1,0,3
"Aox4",13,18,14
"Ap1ar",1766,1214,1531
"Ap1b1",3675,2333,2688
"Ap1g1",1813,1348,1510
"Ap1g2",24,24,37
"Ap1m1",684,354,490
"Ap1m2",17,5,21
"Ap1s1",2442,1242,1966
"Ap1s2",989,736,938
"Ap1s3",17,13,18
"Ap2a1",3771,2264,2496
"Ap2a2",6790,4737,5358
"Ap2b1",8975,5920,7295
"Ap2m1",939,590,694
"Ap2s1",2150,1335,1531
"Ap3b1",1499,933,1154
"Ap3b2",3959,2627,3015
"Ap3d1",4497,2859,3310
"Ap3m1",690,537,619
"Ap3m2",2994,2409,2753
"Ap3s1",317,227,236
"Ap3s1-ps1",54,32,45
"Ap3s1-ps2",50,39,43
"Ap3s2",1239,793,867
"Ap4b1",501,424,444
"Ap4e1",458,352,400
"Ap4m1",261,173,223
"Ap4s1",815,553,640
"Apaf1",387,233,372
"Apba1",3441,2162,2285
"Apba2",4561,3314,3304
"Apba3",303,269,254
"Apbb1",8675,6303,6937
"Apbb1ip",24,9,15
"Apbb2",1933,1205,1503
"Apbb3",709,639,717
"Apbh",0,0,0
"Apc",12310,6846,7859
"Apc2",2554,1653,1814
"Apcdd1",264,93,129
"Apcs",0,59,0
"Apeh",416,331,349
"Apex1",218,169,203
"Apex2",150,119,137
"Aph1a",103,60,65
"Aph1b",932,760,815
"Aph1c",220,131,129
"Api5",2258,1837,2151
"Apip",290,218,224
"Apitd1",39,14,13
"Aplf",118,89,98
"Apln",1121,705,820
"Aplnr",13,23,41
"Aplp1",15095,8306,10010
"Aplp2",12349,9122,9896
"Apoa1",18,1731,26
"Apoa1bp",884,705,700
"Apoa2",25,2829,17
"Apoa4",2,65,29
"Apoa5",8,580,2
"Apob",76,8712,92
"Apobec1",66,38,25
