"Gene_ID","GSM6964918","GSM6964919","GSM6964920"
"ENSMUSG00000033596",1099,1134,1018
"ENSMUSG00000033597",6290,5758,5998
"ENSMUSG00000033610",644,599,565
"ENSMUSG00000033615",20355,19972,22025
"ENSMUSG00000033618",994,864,858
"ENSMUSG00000033623",2037,2022,2152
"ENSMUSG00000033624",875,732,598
"ENSMUSG00000033628",1647,1558,1725
"ENSMUSG00000033629",6506,6019,6552
"ENSMUSG00000033632",501,512,434
"ENSMUSG00000033633",79,106,64
"ENSMUSG00000033634",18,21,20
"ENSMUSG00000033644",33,31,17
"ENSMUSG00000033653",1775,1877,1770
"ENSMUSG00000033658",1156,1042,951
"ENSMUSG00000033669",148,172,182
"ENSMUSG00000033671",1925,1916,1610
"ENSMUSG00000033676",14903,13826,14291
"ENSMUSG00000033684",773,813,755
"ENSMUSG00000033685",866,1269,750
"ENSMUSG00000033688",23,15,14
"ENSMUSG00000033697",4258,3782,3749
"ENSMUSG00000033701",1670,1848,2125
"ENSMUSG00000033703",642,623,699
"ENSMUSG00000033705",590,446,471
"ENSMUSG00000033706",1577,1484,1655
"ENSMUSG00000033707",280,239,256
"ENSMUSG00000033712",2638,2939,2841
"ENSMUSG00000033713",1472,1626,1462
"ENSMUSG00000033715",79,70,104
"ENSMUSG00000033717",669,613,751
"ENSMUSG00000033720",5619,5125,5289
"ENSMUSG00000033721",440,453,526
"ENSMUSG00000033722",362,310,234
"ENSMUSG00000033726",392,517,485
"ENSMUSG00000033728",1062,971,1103
"ENSMUSG00000033730",3938,3979,4165
"ENSMUSG00000033731",21,7,7
"ENSMUSG00000033732",2519,2484,2463
"ENSMUSG00000033735",1213,1116,1315
"ENSMUSG00000033737",0,0,0
"ENSMUSG00000033739",173,161,186
"ENSMUSG00000033740",1210,1280,1159
"ENSMUSG00000033751",417,485,574
"ENSMUSG00000033752",26,22,18
"ENSMUSG00000033760",677,684,772
"ENSMUSG00000033762",65,50,51
"ENSMUSG00000033763",7509,7028,7479
"ENSMUSG00000033765",0,0,0
"ENSMUSG00000033767",598,525,490
"ENSMUSG00000033768",8556,8355,8651
"ENSMUSG00000033769",5107,4271,4635
"ENSMUSG00000033770",6,10,0
"ENSMUSG00000033773",644,529,625
"ENSMUSG00000033774",113,121,111
"ENSMUSG00000033777",68,87,87
"ENSMUSG00000033781",1564,1793,1822
"ENSMUSG00000033788",81,92,78
"ENSMUSG00000033790",1129,1008,1075
"ENSMUSG00000033792",176,262,130
"ENSMUSG00000033793",5751,5783,6922
"ENSMUSG00000033794",2,0,0
"ENSMUSG00000033799",997,818,729
"ENSMUSG00000033805",1407,1508,1672
"ENSMUSG00000033808",1299,1317,1339
"ENSMUSG00000033809",266,321,321
"ENSMUSG00000033813",2724,2511,2707
"ENSMUSG00000033819",2333,2218,2403
"ENSMUSG00000033825",2,2,3
"ENSMUSG00000033826",17,25,28
"ENSMUSG00000033831",10,2,2
"ENSMUSG00000033834",0,0,0
"ENSMUSG00000033837",0,0,7
"ENSMUSG00000033845",820,805,960
"ENSMUSG00000033847",4,11,5
"ENSMUSG00000033849",2422,2343,2545
"ENSMUSG00000033850",0,0,0
"ENSMUSG00000033852",0,0,0
"ENSMUSG00000033854",525,518,456
"ENSMUSG00000033855",119,135,104
"ENSMUSG00000033857",400,421,468
"ENSMUSG00000033860",3,2,2
"ENSMUSG00000033862",1061,1074,1245
"ENSMUSG00000033863",4742,4682,4300
"ENSMUSG00000033871",127,87,106
"ENSMUSG00000033872",2,2,0
"ENSMUSG00000033880",421,808,456
"ENSMUSG00000033882",34,28,20
"ENSMUSG00000033883",924,1024,849
"ENSMUSG00000033885",1045,1141,1068
"ENSMUSG00000033898",0,2,2
"ENSMUSG00000033900",4262,4241,4391
"ENSMUSG00000033902",1396,1332,1237
"ENSMUSG00000033904",3177,2695,2608
"ENSMUSG00000033906",474,392,407
"ENSMUSG00000033909",1349,1170,1303
"ENSMUSG00000033910",1414,1683,1618
"ENSMUSG00000033916",1763,1864,1986
"ENSMUSG00000033917",6498,7387,7411
"ENSMUSG00000033918",808,859,889
"ENSMUSG00000033931",798,804,805
"ENSMUSG00000033933",1836,1829,2048
"ENSMUSG00000033938",1361,1458,1732
"ENSMUSG00000033940",4446,4324,5050
"ENSMUSG00000033943",2212,2096,1846
"ENSMUSG00000033948",755,758,828
"ENSMUSG00000033949",347,409,455
"ENSMUSG00000033952",33,28,7
"ENSMUSG00000033953",40492,39183,43578
"ENSMUSG00000033955",2784,2802,2621
"ENSMUSG00000033960",3447,3147,3418
"ENSMUSG00000033961",470,408,355
"ENSMUSG00000033963",15,8,16
"ENSMUSG00000033964",1250,1251,1214
"ENSMUSG00000033965",2075,2726,2209
"ENSMUSG00000033966",978,904,1021
"ENSMUSG00000033967",38,45,56
"ENSMUSG00000033970",202,223,192
"ENSMUSG00000033972",529,533,523
"ENSMUSG00000033981",26776,23816,26032
"ENSMUSG00000033983",782,763,783
"ENSMUSG00000033985",152,176,154
"ENSMUSG00000033987",57,33,38
"ENSMUSG00000033991",744,747,723
"ENSMUSG00000033998",2529,2962,2380
"ENSMUSG00000034000",392,315,389
"ENSMUSG00000034006",841,912,893
"ENSMUSG00000034007",1245,1367,1445
"ENSMUSG00000034009",641,710,567
"ENSMUSG00000034021",5314,5082,5317
"ENSMUSG00000034022",1851,1705,1818
"ENSMUSG00000034023",163,160,193
"ENSMUSG00000034024",5050,5630,6123
"ENSMUSG00000034028",10,2,0
"ENSMUSG00000034031",0,0,0
"ENSMUSG00000034032",744,678,609
"ENSMUSG00000034035",67,89,78
"ENSMUSG00000034037",336,253,318
"ENSMUSG00000034039",0,0,0
"ENSMUSG00000034040",5927,5471,5660
"ENSMUSG00000034041",62,77,85
"ENSMUSG00000034042",866,943,715
"ENSMUSG00000034055",1015,969,976
"ENSMUSG00000034057",4,16,16
"ENSMUSG00000034059",1572,1625,1587
"ENSMUSG00000034063",49,37,39
"ENSMUSG00000034064",2156,1903,2049
"ENSMUSG00000034066",142,141,166
"ENSMUSG00000034071",126,98,102
"ENSMUSG00000034075",1951,1931,1907
"ENSMUSG00000034083",614,652,661
"ENSMUSG00000034087",0,0,0
"ENSMUSG00000034088",5962,5914,5859
"ENSMUSG00000034098",1058,1097,1140
"ENSMUSG00000034101",319,340,337
"ENSMUSG00000034105",467,402,326
"ENSMUSG00000034107",21,14,18
"ENSMUSG00000034108",366,476,444
"ENSMUSG00000034109",1115,1126,1190
"ENSMUSG00000034110",567,568,617
"ENSMUSG00000034111",2511,2256,2323
"ENSMUSG00000034112",58,46,91
"ENSMUSG00000034115",6,4,0
"ENSMUSG00000034116",152,127,112
"ENSMUSG00000034117",8,0,3
"ENSMUSG00000034118",1773,1875,1795
"ENSMUSG00000034120",3032,3103,3406
"ENSMUSG00000034121",213,211,202
"ENSMUSG00000034122",0,0,0
"ENSMUSG00000034126",752,809,820
"ENSMUSG00000034127",11,3,28
"ENSMUSG00000034135",5714,5654,5515
"ENSMUSG00000034139",0,0,0
"ENSMUSG00000034145",1152,1107,1166
"ENSMUSG00000034151",15,10,15
"ENSMUSG00000034152",3808,3545,3656
"ENSMUSG00000034154",1057,966,899
"ENSMUSG00000034156",5963,5974,5514
"ENSMUSG00000034157",3433,3434,3443
"ENSMUSG00000034158",3966,3752,3907
"ENSMUSG00000034159",2,12,0
"ENSMUSG00000034160",11401,10238,10602
"ENSMUSG00000034161",46,47,57
"ENSMUSG00000034163",2039,1749,1834
"ENSMUSG00000034164",156,155,124
"ENSMUSG00000034165",823,924,863
"ENSMUSG00000034168",3463,3684,3741
"ENSMUSG00000034171",5225,5255,5399
"ENSMUSG00000034173",364,319,359
"ENSMUSG00000034175",515,460,646
"ENSMUSG00000034177",111,110,90
"ENSMUSG00000034185",0,0,6
"ENSMUSG00000034187",38680,39239,42199
"ENSMUSG00000034189",1572,1468,1668
"ENSMUSG00000034190",3279,3295,3635
"ENSMUSG00000034192",190,197,268
"ENSMUSG00000034194",616,600,680
"ENSMUSG00000034201",2773,2803,2673
"ENSMUSG00000034203",1246,1185,1585
"ENSMUSG00000034205",32,51,28
"ENSMUSG00000034206",145,118,134
"ENSMUSG00000034209",1933,1928,1886
"ENSMUSG00000034210",2186,2010,1957
"ENSMUSG00000034211",1932,1833,2086
"ENSMUSG00000034212",6,8,3
"ENSMUSG00000034216",1746,1746,1808
"ENSMUSG00000034218",632,545,477
"ENSMUSG00000034219",0,0,0
"ENSMUSG00000034220",4560,4086,4096
"ENSMUSG00000034224",16,2,6
"ENSMUSG00000034226",250,233,308
"ENSMUSG00000034227",466,603,335
"ENSMUSG00000034235",1941,1809,1615
"ENSMUSG00000034239",0,0,0
"ENSMUSG00000034243",3660,3151,3193
"ENSMUSG00000034245",3317,3295,3825
"ENSMUSG00000034247",1041,959,922
"ENSMUSG00000034248",811,698,799
"ENSMUSG00000034252",2766,2591,2637
"ENSMUSG00000034254",4439,4371,4943
"ENSMUSG00000034255",788,750,776
"ENSMUSG00000034258",102,195,97
"ENSMUSG00000034259",675,627,727
"ENSMUSG00000034263",649,664,697
"ENSMUSG00000034265",1894,1727,2031
"ENSMUSG00000034266",10,14,6
"ENSMUSG00000034269",4147,4117,4174
"ENSMUSG00000034271",1054,1085,1047
"ENSMUSG00000034274",910,917,1006
"ENSMUSG00000034275",1377,1306,1199
"ENSMUSG00000034278",193,198,210
"ENSMUSG00000034282",145,197,174
"ENSMUSG00000034285",2041,2228,2429
"ENSMUSG00000034290",2535,2311,2319
"ENSMUSG00000034292",610,553,591
"ENSMUSG00000034295",599,738,696
"ENSMUSG00000034297",2571,2518,2283
"ENSMUSG00000034300",2360,2539,2537
"ENSMUSG00000034303",42,54,46
"ENSMUSG00000034308",322,240,333
"ENSMUSG00000034310",585,561,608
"ENSMUSG00000034311",39,44,33
"ENSMUSG00000034312",8106,7912,7822
"ENSMUSG00000034317",1074,1075,989
"ENSMUSG00000034320",424,373,471
"ENSMUSG00000034321",531,461,578
"ENSMUSG00000034324",230,128,194
"ENSMUSG00000034327",409,366,426
"ENSMUSG00000034329",6,6,6
"ENSMUSG00000034330",240,176,141
"ENSMUSG00000034333",225,208,233
"ENSMUSG00000034334",209,195,222
"ENSMUSG00000034336",7325,7024,7753
"ENSMUSG00000034339",0,0,0
"ENSMUSG00000034341",11920,11645,13488
"ENSMUSG00000034342",2733,2593,2404
"ENSMUSG00000034343",1514,1582,1565
"ENSMUSG00000034345",2423,2659,2860
"ENSMUSG00000034349",358,343,348
"ENSMUSG00000034353",2161,2067,2309
"ENSMUSG00000034354",3351,3560,3372
"ENSMUSG00000034359",0,0,0
"ENSMUSG00000034361",1638,1456,1857
"ENSMUSG00000034362",0,0,0
"ENSMUSG00000034371",312,358,322
"ENSMUSG00000034377",5471,5073,4742
"ENSMUSG00000034379",301,237,233
"ENSMUSG00000034382",9,17,17
"ENSMUSG00000034384",0,0,4
"ENSMUSG00000034387",5,16,20
"ENSMUSG00000034390",5164,5234,4885
"ENSMUSG00000034391",0,3,0
"ENSMUSG00000034394",38,34,48
"ENSMUSG00000034401",205,237,191
"ENSMUSG00000034402",67,115,62
"ENSMUSG00000034403",7135,7025,8074
"ENSMUSG00000034412",870,843,857
"ENSMUSG00000034413",1850,1694,1704
"ENSMUSG00000034416",19,8,6
"ENSMUSG00000034422",157,118,130
"ENSMUSG00000034424",1629,1763,1955
"ENSMUSG00000034427",4,4,19
"ENSMUSG00000034429",408,381,467
"ENSMUSG00000034430",1089,1149,1005
"ENSMUSG00000034432",2847,3172,3291
"ENSMUSG00000034435",8,0,16
"ENSMUSG00000034437",51,70,56
"ENSMUSG00000034438",16,6,19
"ENSMUSG00000034442",334,354,316
"ENSMUSG00000034445",267,230,204
"ENSMUSG00000034449",145,202,190
"ENSMUSG00000034450",1,0,0
"ENSMUSG00000034452",6,9,12
"ENSMUSG00000034453",679,573,565
"ENSMUSG00000034456",2,3,0
"ENSMUSG00000034457",14,19,19
"ENSMUSG00000034459",62,77,81
"ENSMUSG00000034460",55,73,51
"ENSMUSG00000034462",2359,2266,2202
"ENSMUSG00000034463",1176,1219,1314
"ENSMUSG00000034467",49,56,15
"ENSMUSG00000034471",919,984,878
"ENSMUSG00000034472",2047,2011,2036
"ENSMUSG00000034473",569,538,518
"ENSMUSG00000034480",1173,1128,1034
"ENSMUSG00000034482",0,0,0
"ENSMUSG00000034484",2201,2226,2468
"ENSMUSG00000034485",355,406,396
"ENSMUSG00000034486",6,0,9
"ENSMUSG00000034487",255,272,249
"ENSMUSG00000034488",5858,6193,6214
"ENSMUSG00000034493",2,4,0
"ENSMUSG00000034501",1574,1559,1493
"ENSMUSG00000034509",212,199,218
"ENSMUSG00000034518",646,556,608
"ENSMUSG00000034520",121,183,186
"ENSMUSG00000034522",402,439,457
"ENSMUSG00000034525",4132,3575,3750
"ENSMUSG00000034528",0,0,0
"ENSMUSG00000034532",231,274,302
"ENSMUSG00000034533",2,0,0
"ENSMUSG00000034538",118,133,115
"ENSMUSG00000034543",1622,1463,1503
"ENSMUSG00000034544",1613,1584,1810
"ENSMUSG00000034551",373,203,301
"ENSMUSG00000034552",4,0,0
"ENSMUSG00000034555",0,0,0
"ENSMUSG00000034557",2930,2825,2901
"ENSMUSG00000034560",1880,1702,1650
"ENSMUSG00000034563",30,43,49
"ENSMUSG00000034566",4175,4376,5075
"ENSMUSG00000034570",2228,1787,2007
"ENSMUSG00000034573",593,535,528
"ENSMUSG00000034574",3028,2991,2967
"ENSMUSG00000034575",1840,1949,1993
"ENSMUSG00000034579",132,86,142
"ENSMUSG00000034583",0,4,4
"ENSMUSG00000034584",74,127,64
"ENSMUSG00000034586",3391,3387,3522
"ENSMUSG00000034587",219,252,270
"ENSMUSG00000034591",800,746,750
"ENSMUSG00000034593",15636,15370,14736
"ENSMUSG00000034595",275,203,279
"ENSMUSG00000034601",292,276,238
"ENSMUSG00000034602",3622,3257,3238
"ENSMUSG00000034607",13,27,24
"ENSMUSG00000034610",1175,1055,1196
"ENSMUSG00000034612",3301,3119,3089
"ENSMUSG00000034613",2475,2522,2346
"ENSMUSG00000034614",1393,1378,1459
"ENSMUSG00000034616",1080,1026,991
"ENSMUSG00000034617",587,468,511
"ENSMUSG00000034620",1035,1107,1068
"ENSMUSG00000034621",2659,2402,2489
"ENSMUSG00000034623",0,0,0
"ENSMUSG00000034634",0,0,4
"ENSMUSG00000034636",8044,7915,7587
"ENSMUSG00000034639",202,176,202
"ENSMUSG00000034640",626,756,780
"ENSMUSG00000034641",4,4,8
"ENSMUSG00000034645",2,2,0
"ENSMUSG00000034647",2598,2618,2541
"ENSMUSG00000034648",3433,3376,3203
"ENSMUSG00000034652",29,20,42
"ENSMUSG00000034653",1456,1455,1384
"ENSMUSG00000034656",5304,5105,4717
"ENSMUSG00000034659",1295,1385,1375
"ENSMUSG00000034660",0,0,2
"ENSMUSG00000034663",613,702,532
"ENSMUSG00000034664",63,66,71
"ENSMUSG00000034667",4283,4282,4056
"ENSMUSG00000034673",1862,1682,1856
"ENSMUSG00000034674",1383,1416,1446
"ENSMUSG00000034675",9490,9066,9794
"ENSMUSG00000034677",0,0,0
"ENSMUSG00000034681",3605,3984,4197
"ENSMUSG00000034683",2,7,8
"ENSMUSG00000034684",199,366,218
"ENSMUSG00000034685",3838,3936,4688
"ENSMUSG00000034686",1983,2190,2490
"ENSMUSG00000034687",755,751,552
"ENSMUSG00000034689",2,0,2
"ENSMUSG00000034690",0,0,0
"ENSMUSG00000034701",823,744,884
"ENSMUSG00000034706",111,116,104
"ENSMUSG00000034707",3978,4052,4005
"ENSMUSG00000034708",1799,1684,2033
"ENSMUSG00000034709",2793,2723,2923
"ENSMUSG00000034714",1392,1229,1182
"ENSMUSG00000034723",11149,10863,12084
"ENSMUSG00000034724",2301,2219,2450
"ENSMUSG00000034729",717,710,823
"ENSMUSG00000034730",12314,11376,11578
"ENSMUSG00000034731",5238,5462,3918
"ENSMUSG00000034732",55,39,33
"ENSMUSG00000034738",85,117,73
"ENSMUSG00000034739",185,941,7
"ENSMUSG00000034744",950,992,1329
"ENSMUSG00000034748",542,455,526
"ENSMUSG00000034751",2222,1867,1904
"ENSMUSG00000034755",361,469,430
"ENSMUSG00000034757",2300,2222,2494
"ENSMUSG00000034758",72,67,42
"ENSMUSG00000034761",1967,1832,1962
"ENSMUSG00000034762",19,26,35
"ENSMUSG00000034764",0,0,0
"ENSMUSG00000034765",693,797,893
"ENSMUSG00000034768",88,75,81
"ENSMUSG00000034771",688,646,676
"ENSMUSG00000034773",24,45,42
"ENSMUSG00000034774",2,2,2
"ENSMUSG00000034777",0,0,0
"ENSMUSG00000034780",1968,1845,1817
"ENSMUSG00000034781",5274,5265,5751
"ENSMUSG00000034783",0,0,0
"ENSMUSG00000034785",0,0,0
"ENSMUSG00000034786",33,26,48
"ENSMUSG00000034789",356,376,444
"ENSMUSG00000034792",90,51,101
"ENSMUSG00000034793",1222,1387,1739
"ENSMUSG00000034795",99,104,91
"ENSMUSG00000034796",9576,7257,10762
"ENSMUSG00000034799",11602,10553,9865
"ENSMUSG00000034800",397,371,379
"ENSMUSG00000034801",1266,1431,1339
"ENSMUSG00000034807",1705,1652,1661
"ENSMUSG00000034810",154,116,202
"ENSMUSG00000034813",995,843,923
"ENSMUSG00000034818",7290,6248,6720
"ENSMUSG00000034820",2511,2317,2355
"ENSMUSG00000034825",7891,7825,8598
"ENSMUSG00000034826",535,595,689
"ENSMUSG00000034829",13,2,2
"ENSMUSG00000034832",2027,1804,1725
"ENSMUSG00000034833",1,4,0
"ENSMUSG00000034837",12,7,4
"ENSMUSG00000034839",1442,1564,1752
"ENSMUSG00000034842",90,85,113
"ENSMUSG00000034845",382,478,302
"ENSMUSG00000034848",480,539,460
"ENSMUSG00000034850",4413,4028,4293
"ENSMUSG00000034853",827,828,686
"ENSMUSG00000034854",903,819,829
"ENSMUSG00000034855",21,4,28
"ENSMUSG00000034858",1723,1569,1581
"ENSMUSG00000034863",2372,2441,2628
"ENSMUSG00000034867",1194,1053,1193
"ENSMUSG00000034868",205,185,201
"ENSMUSG00000034871",0,0,0
"ENSMUSG00000034872",109,98,112
"ENSMUSG00000034875",2202,2174,2536
"ENSMUSG00000034880",578,534,658
"ENSMUSG00000034881",61,43,82
"ENSMUSG00000034883",0,0,2
"ENSMUSG00000034889",1115,1029,1138
"ENSMUSG00000034891",7149,8498,8914
"ENSMUSG00000034892",1517,1978,1798
"ENSMUSG00000034893",1385,1259,1410
"ENSMUSG00000034898",338,412,436
"ENSMUSG00000034902",13646,14088,13902
"ENSMUSG00000034903",606,690,646
"ENSMUSG00000034906",42,44,31
"ENSMUSG00000034908",2755,2610,2891
"ENSMUSG00000034910",2687,2701,2593
"ENSMUSG00000034911",279,285,353
"ENSMUSG00000034912",1537,1584,1657
"ENSMUSG00000034913",0,0,0
"ENSMUSG00000034917",80,148,49
"ENSMUSG00000034918",21,11,13
"ENSMUSG00000034919",41,44,54
"ENSMUSG00000034923",19,14,4
"ENSMUSG00000034926",2691,2545,2716
"ENSMUSG00000034928",5325,4882,5396
"ENSMUSG00000034930",394,510,431
"ENSMUSG00000034931",1149,1091,1080
"ENSMUSG00000034932",448,468,610
"ENSMUSG00000034936",306,290,323
"ENSMUSG00000034940",2962,2987,2779
"ENSMUSG00000034947",31,41,44
"ENSMUSG00000034949",2097,1773,2097
"ENSMUSG00000034951",1705,1758,1904
"ENSMUSG00000034957",618,650,687
"ENSMUSG00000034958",6539,6446,6480
"ENSMUSG00000034959",26,39,40
"ENSMUSG00000034968",9,4,3
"ENSMUSG00000034973",1790,1649,1597
"ENSMUSG00000034974",1208,1280,1429
"ENSMUSG00000034981",3787,3058,4043
"ENSMUSG00000034987",229,265,288
"ENSMUSG00000034990",2,0,0
"ENSMUSG00000034993",837,770,953
"ENSMUSG00000034994",39953,40898,40617
"ENSMUSG00000034997",725,604,661
"ENSMUSG00000034998",1030,942,949
"ENSMUSG00000035000",95,112,86
"ENSMUSG00000035004",33,30,33
"ENSMUSG00000035007",1673,1593,1530
"ENSMUSG00000035011",3424,3441,3148
"ENSMUSG00000035020",4,4,4
"ENSMUSG00000035021",57,55,52
"ENSMUSG00000035024",911,881,821
"ENSMUSG00000035027",2593,2792,3177
"ENSMUSG00000035031",0,0,3
"ENSMUSG00000035032",60,78,57
"ENSMUSG00000035033",2093,2364,2246
"ENSMUSG00000035041",32,30,30
"ENSMUSG00000035042",12,13,6
"ENSMUSG00000035045",1099,1176,1140
"ENSMUSG00000035047",261,239,233
"ENSMUSG00000035048",276,276,291
"ENSMUSG00000035049",998,901,935
"ENSMUSG00000035051",1217,1261,1216
"ENSMUSG00000035057",0,0,0
"ENSMUSG00000035062",707,689,730
"ENSMUSG00000035064",1230,1226,1155
"ENSMUSG00000035067",170,157,125
"ENSMUSG00000035069",274,259,249
"ENSMUSG00000035078",2662,2570,2679
"ENSMUSG00000035085",23,13,32
"ENSMUSG00000035086",2383,2352,2627
"ENSMUSG00000035093",5714,5463,5208
"ENSMUSG00000035095",88,102,59
"ENSMUSG00000035104",350,452,372
"ENSMUSG00000035105",163,180,212
"ENSMUSG00000035107",685,611,629
"ENSMUSG00000035109",218,218,206
"ENSMUSG00000035112",178,167,137
"ENSMUSG00000035121",76,46,49
"ENSMUSG00000035125",264,247,199
"ENSMUSG00000035126",395,388,340
"ENSMUSG00000035129",4,1,4
"ENSMUSG00000035131",555,649,648
"ENSMUSG00000035133",7468,6847,6506
"ENSMUSG00000035139",561,513,518
"ENSMUSG00000035142",154,241,209
"ENSMUSG00000035148",0,0,2
"ENSMUSG00000035150",1717,1831,1520
"ENSMUSG00000035151",732,643,577
"ENSMUSG00000035152",14122,12613,14288
"ENSMUSG00000035158",403,525,315
"ENSMUSG00000035161",1290,1170,1116
"ENSMUSG00000035164",503,545,439
"ENSMUSG00000035165",11,7,10
"ENSMUSG00000035168",4728,4194,3700
"ENSMUSG00000035171",777,836,884
"ENSMUSG00000035172",415,390,461
"ENSMUSG00000035173",1748,1667,1765
"ENSMUSG00000035177",0,0,0
"ENSMUSG00000035179",83,45,38
"ENSMUSG00000035181",516,437,414
"ENSMUSG00000035183",113,158,154
"ENSMUSG00000035184",592,610,660
"ENSMUSG00000035186",0,1,0
"ENSMUSG00000035187",12,18,49
"ENSMUSG00000035189",911,859,782
"ENSMUSG00000035191",0,0,2
"ENSMUSG00000035198",1111,1015,1031
"ENSMUSG00000035199",4762,5049,5379
"ENSMUSG00000035200",6,31,6
"ENSMUSG00000035201",0,0,0
"ENSMUSG00000035202",2283,2804,2658
"ENSMUSG00000035203",14815,15211,16250
"ENSMUSG00000035206",1405,1220,1402
"ENSMUSG00000035208",42,51,37
"ENSMUSG00000035211",43,28,41
"ENSMUSG00000035212",1057,1019,976
"ENSMUSG00000035215",528,556,615
"ENSMUSG00000035226",1997,1965,2001
"ENSMUSG00000035227",3209,2887,3100
"ENSMUSG00000035228",449,428,429
"ENSMUSG00000035232",1298,1176,1403
"ENSMUSG00000035234",153,168,192
"ENSMUSG00000035235",348,398,336
"ENSMUSG00000035236",3663,3242,3078
"ENSMUSG00000035237",915,820,1083
"ENSMUSG00000035238",0,2,2
"ENSMUSG00000035239",105,91,111
"ENSMUSG00000035242",8040,8644,9464
"ENSMUSG00000035245",1021,994,997
"ENSMUSG00000035246",1612,1751,1695
"ENSMUSG00000035247",4317,4262,3824
"ENSMUSG00000035248",1458,1421,1261
"ENSMUSG00000035258",75,79,122
"ENSMUSG00000035262",19,66,35
"ENSMUSG00000035266",413,368,363
"ENSMUSG00000035268",2087,2306,2431
"ENSMUSG00000035270",22,16,21
"ENSMUSG00000035273",31,40,27
"ENSMUSG00000035274",216,166,219
"ENSMUSG00000035275",1958,1923,2069
"ENSMUSG00000035277",751,780,896
"ENSMUSG00000035278",759,711,827
"ENSMUSG00000035279",105,45,114
"ENSMUSG00000035283",864,888,1066
"ENSMUSG00000035284",3523,3294,2783
"ENSMUSG00000035285",2667,2482,2999
"ENSMUSG00000035293",726,605,624
"ENSMUSG00000035295",17,13,16
"ENSMUSG00000035296",15,6,10
"ENSMUSG00000035297",2275,2612,2780
"ENSMUSG00000035298",59,75,75
"ENSMUSG00000035299",131,66,81
"ENSMUSG00000035305",242,255,197
"ENSMUSG00000035310",556,546,533
"ENSMUSG00000035311",3120,3002,2889
"ENSMUSG00000035314",645,645,626
"ENSMUSG00000035325",3307,3127,3202
"ENSMUSG00000035329",1881,2018,2194
"ENSMUSG00000035337",16,30,13
"ENSMUSG00000035342",1388,1508,1591
"ENSMUSG00000035351",157,168,184
"ENSMUSG00000035352",8,9,2
"ENSMUSG00000035354",1340,1475,1405
"ENSMUSG00000035355",80,142,102
"ENSMUSG00000035356",287,334,391
"ENSMUSG00000035357",483,747,574
"ENSMUSG00000035364",11,7,20
"ENSMUSG00000035365",17,8,21
"ENSMUSG00000035367",531,491,546
"ENSMUSG00000035370",38,24,33
"ENSMUSG00000035371",0,3,0
"ENSMUSG00000035372",578,619,733
"ENSMUSG00000035373",0,2,4
"ENSMUSG00000035376",1629,1484,1698
"ENSMUSG00000035378",225,221,256
"ENSMUSG00000035382",843,731,768
"ENSMUSG00000035383",14,14,11
"ENSMUSG00000035385",12,0,4
"ENSMUSG00000035387",0,0,0
"ENSMUSG00000035390",6928,6942,7002
"ENSMUSG00000035392",2269,2366,2557
"ENSMUSG00000035394",23,22,19
"ENSMUSG00000035395",0,0,0
"ENSMUSG00000035397",1685,1761,2070
"ENSMUSG00000035399",312,277,361
"ENSMUSG00000035401",1997,1867,1909
"ENSMUSG00000035403",267,394,204
"ENSMUSG00000035407",180,127,190
"ENSMUSG00000035413",494,774,512
"ENSMUSG00000035420",0,0,0
"ENSMUSG00000035427",0,0,0
"ENSMUSG00000035429",18,42,49
"ENSMUSG00000035431",468,431,476
"ENSMUSG00000035435",50,21,45
"ENSMUSG00000035437",3103,3137,3056
"ENSMUSG00000035439",250,199,235
"ENSMUSG00000035441",773,737,635
"ENSMUSG00000035443",1634,1697,1646
"ENSMUSG00000035448",0,0,0
"ENSMUSG00000035451",2,0,1
"ENSMUSG00000035454",0,0,0
"ENSMUSG00000035455",43,52,23
"ENSMUSG00000035456",1534,1607,1587
"ENSMUSG00000035458",18,37,14
"ENSMUSG00000035459",54,62,54
"ENSMUSG00000035469",1926,1962,2000
"ENSMUSG00000035472",11,19,19
"ENSMUSG00000035473",117,189,143
"ENSMUSG00000035476",1029,984,960
"ENSMUSG00000035478",3882,3850,4263
"ENSMUSG00000035486",842,1127,685
"ENSMUSG00000035491",0,1,0
"ENSMUSG00000035493",160,332,172
"ENSMUSG00000035495",310,273,258
"ENSMUSG00000035498",15,16,14
"ENSMUSG00000035504",379,365,440
"ENSMUSG00000035505",505,616,615
"ENSMUSG00000035506",53,40,43
"ENSMUSG00000035509",138,135,134
"ENSMUSG00000035513",1812,1793,2295
"ENSMUSG00000035517",1243,1349,1286
"ENSMUSG00000035521",1865,1942,1929
"ENSMUSG00000035522",0,0,0
"ENSMUSG00000035523",0,0,0
"ENSMUSG00000035528",0,0,0
"ENSMUSG00000035529",1073,1174,1175
"ENSMUSG00000035530",8547,9143,9802
"ENSMUSG00000035539",45,57,47
"ENSMUSG00000035540",6,7,2
"ENSMUSG00000035545",6358,5978,5502
"ENSMUSG00000035547",2362,2522,2501
"ENSMUSG00000035551",142,124,63
"ENSMUSG00000035557",0,2,0
"ENSMUSG00000035559",585,530,681
"ENSMUSG00000035560",0,0,0
"ENSMUSG00000035561",372,399,395
"ENSMUSG00000035566",3390,2930,2926
"ENSMUSG00000035569",7025,7032,6496
"ENSMUSG00000035572",828,845,741
"ENSMUSG00000035575",1708,1585,1505
"ENSMUSG00000035576",243,191,181
"ENSMUSG00000035578",155,134,97
"ENSMUSG00000035580",16,20,24
