"Gene_ID","GSM6614483","GSM6614484","GSM6614485"
"ENSMUSG00000079620",4,0,0
"ENSMUSG00000079625",0,8,0
"ENSMUSG00000079626",0,0,0
"ENSMUSG00000079627",0,0,0
"ENSMUSG00000079628",0,0,0
"ENSMUSG00000079629",0,0,0
"ENSMUSG00000079630",0,0,0
"ENSMUSG00000079633",0,0,0
"ENSMUSG00000079635",0,0,0
"ENSMUSG00000079636",0,0,0
"ENSMUSG00000079637",0,0,0
"ENSMUSG00000079638",0,0,0
"ENSMUSG00000079639",0,0,0
"ENSMUSG00000079641",5601,4825,4815
"ENSMUSG00000079642",0,0,0
"ENSMUSG00000079644",4,0,0
"ENSMUSG00000079645",5,6,0
"ENSMUSG00000079649",0,0,0
"ENSMUSG00000079652",4,0,0
"ENSMUSG00000079654",91,101,80
"ENSMUSG00000079655",0,0,0
"ENSMUSG00000079657",815,799,826
"ENSMUSG00000079658",5511,4412,5006
"ENSMUSG00000079659",692,775,626
"ENSMUSG00000079666",0,0,0
"ENSMUSG00000079669",76,72,98
"ENSMUSG00000079671",22,55,20
"ENSMUSG00000079677",1079,1000,828
"ENSMUSG00000079679",5,0,0
"ENSMUSG00000079681",0,15,11
"ENSMUSG00000079685",0,22,0
"ENSMUSG00000079693",0,0,0
"ENSMUSG00000079694",0,0,4
"ENSMUSG00000079697",0,0,0
"ENSMUSG00000079698",0,0,0
"ENSMUSG00000079699",0,0,0
"ENSMUSG00000079700",0,0,0
"ENSMUSG00000079701",0,0,0
"ENSMUSG00000079702",0,0,0
"ENSMUSG00000079703",0,0,0
"ENSMUSG00000079704",0,0,0
"ENSMUSG00000079705",0,0,0
"ENSMUSG00000079707",19,26,16
"ENSMUSG00000079710",41,0,24
"ENSMUSG00000079711",5,0,0
"ENSMUSG00000079722",0,0,0
"ENSMUSG00000079737",72,72,93
"ENSMUSG00000079740",0,0,0
"ENSMUSG00000079741",0,0,0
"ENSMUSG00000079806",0,0,0
"ENSMUSG00000079842",0,0,0
"ENSMUSG00000079845",7,0,12
"ENSMUSG00000079852",0,0,0
"ENSMUSG00000079853",0,0,0
"ENSMUSG00000079871",0,0,0
"ENSMUSG00000079875",0,0,0
"ENSMUSG00000079884",162,201,149
"ENSMUSG00000079889",0,0,0
"ENSMUSG00000079890",0,0,0
"ENSMUSG00000079892",0,0,0
"ENSMUSG00000079893",0,0,0
"ENSMUSG00000079906",0,8,0
"ENSMUSG00000079915",0,9,0
"ENSMUSG00000079941",22,10,34
"ENSMUSG00000079942",5,5,15
"ENSMUSG00000079962",0,0,0
"ENSMUSG00000079963",0,0,0
"ENSMUSG00000079965",0,0,0
"ENSMUSG00000079966",0,0,0
"ENSMUSG00000079988",0,0,4
"ENSMUSG00000079993",0,0,0
"ENSMUSG00000079998",0,0,0
"ENSMUSG00000080002",2,1,0
"ENSMUSG00000080006",20,17,22
"ENSMUSG00000080021",2,3,2
"ENSMUSG00000080046",0,0,0
"ENSMUSG00000080050",0,0,0
"ENSMUSG00000080051",0,0,0
"ENSMUSG00000080054",0,0,0
"ENSMUSG00000080057",0,0,0
"ENSMUSG00000080058",6366,6571,5239
"ENSMUSG00000080059",48,36,24
"ENSMUSG00000080065",0,0,0
"ENSMUSG00000080069",0,0,0
"ENSMUSG00000080071",0,0,0
"ENSMUSG00000080072",0,0,0
"ENSMUSG00000080073",0,0,0
"ENSMUSG00000080076",1,0,2
"ENSMUSG00000080078",82,107,76
"ENSMUSG00000080115",2,0,8
"ENSMUSG00000080142",0,0,0
"ENSMUSG00000080152",4,0,0
"ENSMUSG00000080155",0,0,0
"ENSMUSG00000080158",0,0,0
"ENSMUSG00000080175",0,0,0
"ENSMUSG00000080180",0,0,3
"ENSMUSG00000080186",1,5,17
"ENSMUSG00000080193",4,0,0
"ENSMUSG00000080198",5,0,0
"ENSMUSG00000080205",0,4,0
"ENSMUSG00000080222",0,0,0
"ENSMUSG00000080223",0,0,8
"ENSMUSG00000080227",0,0,2
"ENSMUSG00000080237",4,0,0
"ENSMUSG00000080241",0,0,0
"ENSMUSG00000080242",3115,3592,2724
"ENSMUSG00000080250",0,0,0
"ENSMUSG00000080254",1,3,16
"ENSMUSG00000080266",0,0,0
"ENSMUSG00000080268",827,1054,748
"ENSMUSG00000080283",0,0,0
"ENSMUSG00000080298",0,0,0
"ENSMUSG00000080299",0,0,0
"ENSMUSG00000080300",0,0,0
"ENSMUSG00000080303",0,0,0
"ENSMUSG00000080316",294,377,202
"ENSMUSG00000080317",0,0,0
"ENSMUSG00000080321",0,0,0
"ENSMUSG00000080330",0,0,0
"ENSMUSG00000080331",0,0,0
"ENSMUSG00000080334",0,0,0
"ENSMUSG00000080336",0,0,0
"ENSMUSG00000080342",2,0,0
"ENSMUSG00000080345",0,0,0
"ENSMUSG00000080346",0,0,0
"ENSMUSG00000080347",0,0,0
"ENSMUSG00000080348",0,0,0
"ENSMUSG00000080349",0,0,0
"ENSMUSG00000080350",0,0,0
"ENSMUSG00000080352",1,1,0
"ENSMUSG00000080356",0,0,1
"ENSMUSG00000080358",1,0,0
"ENSMUSG00000080359",0,0,0
"ENSMUSG00000080360",0,0,0
"ENSMUSG00000080363",0,0,0
"ENSMUSG00000080364",2,6,3
"ENSMUSG00000080365",0,0,1
"ENSMUSG00000080366",0,0,0
"ENSMUSG00000080367",0,0,0
"ENSMUSG00000080368",0,0,0
"ENSMUSG00000080370",0,0,0
"ENSMUSG00000080374",212,152,158
"ENSMUSG00000080378",0,0,0
"ENSMUSG00000080380",0,0,0
"ENSMUSG00000080383",0,0,0
"ENSMUSG00000080384",0,0,0
"ENSMUSG00000080391",0,0,0
"ENSMUSG00000080394",0,0,0
"ENSMUSG00000080396",0,0,0
"ENSMUSG00000080401",0,0,0
"ENSMUSG00000080402",0,0,0
"ENSMUSG00000080405",0,0,0
"ENSMUSG00000080406",0,1,0
"ENSMUSG00000080408",0,0,0
"ENSMUSG00000080409",0,0,0
"ENSMUSG00000080410",0,0,0
"ENSMUSG00000080411",0,0,0
"ENSMUSG00000080412",0,0,0
"ENSMUSG00000080413",0,0,0
"ENSMUSG00000080415",0,0,0
"ENSMUSG00000080419",0,0,0
"ENSMUSG00000080424",0,0,0
"ENSMUSG00000080425",0,0,0
"ENSMUSG00000080427",0,0,0
"ENSMUSG00000080428",0,0,0
"ENSMUSG00000080430",0,0,0
"ENSMUSG00000080432",0,0,0
"ENSMUSG00000080434",0,0,0
"ENSMUSG00000080437",0,0,0
"ENSMUSG00000080440",0,0,0
"ENSMUSG00000080441",1,1,1
"ENSMUSG00000080443",0,0,0
"ENSMUSG00000080451",0,0,0
"ENSMUSG00000080452",1,1,1
"ENSMUSG00000080454",0,0,0
"ENSMUSG00000080455",0,0,0
"ENSMUSG00000080459",0,0,0
"ENSMUSG00000080461",0,0,0
"ENSMUSG00000080463",1,1,1
"ENSMUSG00000080465",2,4,0
"ENSMUSG00000080468",0,0,0
"ENSMUSG00000080469",0,0,0
"ENSMUSG00000080473",0,1,0
"ENSMUSG00000080474",0,0,0
"ENSMUSG00000080476",0,0,0
"ENSMUSG00000080478",3,3,2
"ENSMUSG00000080480",0,0,0
"ENSMUSG00000080485",0,0,0
"ENSMUSG00000080486",1,1,1
"ENSMUSG00000080487",0,0,0
"ENSMUSG00000080495",0,0,0
"ENSMUSG00000080498",0,0,0
"ENSMUSG00000080499",0,0,0
"ENSMUSG00000080500",0,0,0
"ENSMUSG00000080504",0,0,0
"ENSMUSG00000080506",0,0,0
"ENSMUSG00000080507",0,0,0
"ENSMUSG00000080508",0,0,0
"ENSMUSG00000080511",0,0,0
"ENSMUSG00000080515",0,0,0
"ENSMUSG00000080516",0,0,0
"ENSMUSG00000080517",0,0,0
"ENSMUSG00000080518",0,0,0
"ENSMUSG00000080519",0,0,0
"ENSMUSG00000080522",0,0,0
"ENSMUSG00000080524",0,0,0
"ENSMUSG00000080526",0,0,0
"ENSMUSG00000080527",1,1,1
"ENSMUSG00000080529",0,0,0
"ENSMUSG00000080530",0,0,2
"ENSMUSG00000080533",1,1,1
"ENSMUSG00000080536",0,0,0
"ENSMUSG00000080538",0,0,0
"ENSMUSG00000080539",0,0,0
"ENSMUSG00000080540",0,0,0
"ENSMUSG00000080542",0,0,0
"ENSMUSG00000080543",0,0,0
"ENSMUSG00000080544",0,0,0
"ENSMUSG00000080545",0,0,0
"ENSMUSG00000080549",0,0,0
"ENSMUSG00000080555",0,0,0
"ENSMUSG00000080556",0,0,0
"ENSMUSG00000080558",0,0,0
"ENSMUSG00000080561",0,0,0
"ENSMUSG00000080562",0,0,0
"ENSMUSG00000080566",0,0,0
"ENSMUSG00000080573",0,0,0
"ENSMUSG00000080574",0,2,0
"ENSMUSG00000080575",0,0,0
"ENSMUSG00000080577",0,0,0
"ENSMUSG00000080580",0,0,0
"ENSMUSG00000080582",0,0,0
"ENSMUSG00000080586",0,0,0
"ENSMUSG00000080590",0,0,0
"ENSMUSG00000080592",0,0,0
"ENSMUSG00000080594",0,0,0
"ENSMUSG00000080595",0,0,0
"ENSMUSG00000080596",0,0,0
"ENSMUSG00000080597",0,0,0
"ENSMUSG00000080600",0,0,0
"ENSMUSG00000080601",0,0,0
"ENSMUSG00000080607",0,0,0
"ENSMUSG00000080609",0,0,0
"ENSMUSG00000080610",0,0,0
"ENSMUSG00000080613",0,0,0
"ENSMUSG00000080615",1,1,1
"ENSMUSG00000080616",0,0,0
"ENSMUSG00000080622",0,0,0
"ENSMUSG00000080624",0,0,0
"ENSMUSG00000080625",0,0,0
"ENSMUSG00000080626",0,0,0
"ENSMUSG00000080627",0,0,0
"ENSMUSG00000080631",0,0,0
"ENSMUSG00000080635",0,0,0
"ENSMUSG00000080636",0,0,0
"ENSMUSG00000080645",1,1,2
"ENSMUSG00000080649",0,0,0
"ENSMUSG00000080653",0,0,0
"ENSMUSG00000080655",0,0,0
"ENSMUSG00000080657",0,0,0
"ENSMUSG00000080659",0,0,0
"ENSMUSG00000080662",0,0,0
"ENSMUSG00000080663",0,0,0
"ENSMUSG00000080665",1,0,1
"ENSMUSG00000080666",0,0,0
"ENSMUSG00000080668",0,0,0
"ENSMUSG00000080669",0,0,0
"ENSMUSG00000080671",0,0,0
"ENSMUSG00000080673",0,0,0
"ENSMUSG00000080676",0,0,0
"ENSMUSG00000080678",0,0,0
"ENSMUSG00000080680",0,0,0
"ENSMUSG00000080681",0,0,0
"ENSMUSG00000080683",1,1,1
"ENSMUSG00000080684",0,0,0
"ENSMUSG00000080686",0,0,0
"ENSMUSG00000080687",0,0,0
"ENSMUSG00000080689",0,0,0
"ENSMUSG00000080694",0,0,0
"ENSMUSG00000080695",0,0,0
"ENSMUSG00000080696",0,0,0
"ENSMUSG00000080697",0,0,0
"ENSMUSG00000080698",0,0,0
"ENSMUSG00000080700",0,0,0
"ENSMUSG00000080701",0,0,0
"ENSMUSG00000080703",0,0,0
"ENSMUSG00000080704",0,0,0
"ENSMUSG00000080705",0,0,0
"ENSMUSG00000080706",0,0,0
"ENSMUSG00000080707",0,0,0
"ENSMUSG00000080708",6,4,0
"ENSMUSG00000080709",0,0,0
"ENSMUSG00000080710",0,0,0
"ENSMUSG00000080711",0,0,0
"ENSMUSG00000080712",27,6,22
"ENSMUSG00000080713",0,0,0
"ENSMUSG00000080714",0,0,0
"ENSMUSG00000080715",0,0,0
"ENSMUSG00000080716",0,0,0
"ENSMUSG00000080717",47,59,61
"ENSMUSG00000080718",0,0,0
"ENSMUSG00000080719",0,0,0
"ENSMUSG00000080720",2,0,4
"ENSMUSG00000080722",0,0,0
"ENSMUSG00000080723",0,0,0
"ENSMUSG00000080725",0,0,0
"ENSMUSG00000080726",0,0,0
"ENSMUSG00000080727",30,13,10
"ENSMUSG00000080728",0,0,0
"ENSMUSG00000080729",0,0,0
"ENSMUSG00000080730",0,0,0
"ENSMUSG00000080731",0,0,1
"ENSMUSG00000080732",0,0,0
"ENSMUSG00000080733",0,0,0
"ENSMUSG00000080734",0,0,0
"ENSMUSG00000080735",0,0,0
"ENSMUSG00000080736",4,0,0
"ENSMUSG00000080737",0,0,0
"ENSMUSG00000080738",0,0,0
"ENSMUSG00000080741",1,3,1
"ENSMUSG00000080742",0,0,0
"ENSMUSG00000080743",0,0,0
"ENSMUSG00000080744",0,0,0
"ENSMUSG00000080746",1,7,7
"ENSMUSG00000080747",0,0,0
"ENSMUSG00000080748",0,0,0
"ENSMUSG00000080749",0,0,0
"ENSMUSG00000080750",0,0,0
"ENSMUSG00000080751",0,0,0
"ENSMUSG00000080752",0,0,0
"ENSMUSG00000080753",0,3,0
"ENSMUSG00000080754",0,0,0
"ENSMUSG00000080755",0,0,0
"ENSMUSG00000080756",0,0,0
"ENSMUSG00000080757",0,0,0
"ENSMUSG00000080758",0,0,0
"ENSMUSG00000080759",0,0,0
"ENSMUSG00000080760",0,8,0
"ENSMUSG00000080762",0,0,0
"ENSMUSG00000080763",0,0,0
"ENSMUSG00000080764",0,0,0
"ENSMUSG00000080765",0,0,0
"ENSMUSG00000080766",0,0,0
"ENSMUSG00000080767",0,0,0
"ENSMUSG00000080768",4,8,2
"ENSMUSG00000080770",0,0,0
"ENSMUSG00000080771",0,0,0
"ENSMUSG00000080772",3,0,0
"ENSMUSG00000080773",0,5,0
"ENSMUSG00000080774",0,1,2
"ENSMUSG00000080775",0,0,0
"ENSMUSG00000080776",32,22,10
"ENSMUSG00000080777",7,7,5
"ENSMUSG00000080778",0,0,0
"ENSMUSG00000080779",0,0,0
"ENSMUSG00000080780",0,0,0
"ENSMUSG00000080781",0,0,0
"ENSMUSG00000080782",0,0,0
"ENSMUSG00000080783",0,0,4
"ENSMUSG00000080785",0,0,0
"ENSMUSG00000080788",0,0,0
"ENSMUSG00000080789",0,0,0
"ENSMUSG00000080790",0,5,0
"ENSMUSG00000080791",0,0,0
"ENSMUSG00000080792",0,0,0
"ENSMUSG00000080793",0,0,0
"ENSMUSG00000080794",0,0,0
"ENSMUSG00000080795",0,0,0
"ENSMUSG00000080796",7,0,0
"ENSMUSG00000080797",4,8,7
"ENSMUSG00000080798",0,0,0
"ENSMUSG00000080799",0,0,0
"ENSMUSG00000080800",0,0,0
"ENSMUSG00000080801",0,0,0
"ENSMUSG00000080802",0,0,0
"ENSMUSG00000080803",0,0,0
"ENSMUSG00000080805",0,0,0
"ENSMUSG00000080806",0,0,0
"ENSMUSG00000080807",0,0,0
"ENSMUSG00000080808",0,0,0
"ENSMUSG00000080809",0,0,0
"ENSMUSG00000080810",0,0,0
"ENSMUSG00000080811",0,0,0
"ENSMUSG00000080812",0,0,0
"ENSMUSG00000080813",0,0,0
"ENSMUSG00000080814",0,0,0
"ENSMUSG00000080815",0,0,0
"ENSMUSG00000080816",5,14,12
"ENSMUSG00000080817",0,0,0
"ENSMUSG00000080818",0,0,0
"ENSMUSG00000080819",0,0,0
"ENSMUSG00000080820",0,0,0
"ENSMUSG00000080822",0,0,0
"ENSMUSG00000080823",1,0,1
"ENSMUSG00000080824",0,0,0
"ENSMUSG00000080825",0,0,0
"ENSMUSG00000080826",0,0,0
"ENSMUSG00000080827",0,0,0
"ENSMUSG00000080828",0,0,0
"ENSMUSG00000080829",0,5,0
"ENSMUSG00000080831",0,0,0
"ENSMUSG00000080832",7,2,4
"ENSMUSG00000080833",0,0,0
"ENSMUSG00000080834",0,0,0
"ENSMUSG00000080835",0,0,0
"ENSMUSG00000080836",5,0,0
"ENSMUSG00000080839",1,0,0
"ENSMUSG00000080840",0,4,4
"ENSMUSG00000080841",0,0,0
"ENSMUSG00000080842",0,0,0
"ENSMUSG00000080843",0,0,0
"ENSMUSG00000080844",0,0,0
"ENSMUSG00000080845",0,3,0
"ENSMUSG00000080846",0,0,0
"ENSMUSG00000080847",0,0,0
"ENSMUSG00000080848",81,72,25
"ENSMUSG00000080849",0,0,0
"ENSMUSG00000080850",1,0,0
"ENSMUSG00000080851",0,0,0
"ENSMUSG00000080852",0,0,0
"ENSMUSG00000080855",0,0,0
"ENSMUSG00000080857",0,0,0
"ENSMUSG00000080859",96,66,65
"ENSMUSG00000080860",0,0,0
"ENSMUSG00000080861",0,0,0
"ENSMUSG00000080862",1,1,1
"ENSMUSG00000080863",0,0,0
"ENSMUSG00000080865",0,0,0
"ENSMUSG00000080866",1,0,0
"ENSMUSG00000080868",0,0,0
"ENSMUSG00000080869",0,0,0
"ENSMUSG00000080870",4,13,11
"ENSMUSG00000080871",0,0,0
"ENSMUSG00000080872",0,0,0
"ENSMUSG00000080873",0,0,0
"ENSMUSG00000080874",0,0,2
"ENSMUSG00000080875",24,52,14
"ENSMUSG00000080876",0,0,0
"ENSMUSG00000080877",13,4,2
"ENSMUSG00000080878",0,0,0
"ENSMUSG00000080880",2,2,3
"ENSMUSG00000080884",0,0,0
"ENSMUSG00000080885",44,29,36
"ENSMUSG00000080886",0,0,0
"ENSMUSG00000080887",0,0,0
"ENSMUSG00000080888",22,26,44
"ENSMUSG00000080889",0,0,0
"ENSMUSG00000080890",0,0,0
"ENSMUSG00000080891",0,0,0
"ENSMUSG00000080892",0,0,0
"ENSMUSG00000080893",18,10,17
"ENSMUSG00000080894",0,0,0
"ENSMUSG00000080895",0,0,2
"ENSMUSG00000080896",1,1,2
"ENSMUSG00000080897",0,0,0
"ENSMUSG00000080898",0,0,0
"ENSMUSG00000080899",0,0,0
"ENSMUSG00000080902",484,424,509
"ENSMUSG00000080903",0,0,0
"ENSMUSG00000080904",0,1,3
"ENSMUSG00000080906",0,0,0
"ENSMUSG00000080907",19,20,14
"ENSMUSG00000080910",0,0,0
"ENSMUSG00000080911",0,0,0
"ENSMUSG00000080912",0,0,0
"ENSMUSG00000080913",0,0,0
"ENSMUSG00000080914",0,0,0
"ENSMUSG00000080915",0,0,0
"ENSMUSG00000080916",0,0,0
"ENSMUSG00000080917",0,0,0
"ENSMUSG00000080918",0,0,0
"ENSMUSG00000080919",0,0,0
"ENSMUSG00000080921",12,6,14
"ENSMUSG00000080922",0,0,4
"ENSMUSG00000080923",0,0,0
"ENSMUSG00000080924",0,0,0
"ENSMUSG00000080925",0,0,0
"ENSMUSG00000080927",0,0,0
"ENSMUSG00000080928",4,2,3
"ENSMUSG00000080929",0,0,0
"ENSMUSG00000080930",0,0,0
"ENSMUSG00000080932",2,1,2
"ENSMUSG00000080933",0,0,0
"ENSMUSG00000080934",0,0,0
"ENSMUSG00000080935",23,15,14
"ENSMUSG00000080936",0,0,0
"ENSMUSG00000080937",0,0,0
"ENSMUSG00000080938",2,0,0
"ENSMUSG00000080939",0,0,0
"ENSMUSG00000080941",0,0,0
"ENSMUSG00000080942",4,0,4
"ENSMUSG00000080943",0,0,0
"ENSMUSG00000080944",0,0,0
"ENSMUSG00000080946",0,0,0
"ENSMUSG00000080947",0,0,0
"ENSMUSG00000080948",0,0,0
"ENSMUSG00000080949",0,0,0
"ENSMUSG00000080950",8,8,0
"ENSMUSG00000080951",0,0,4
"ENSMUSG00000080952",0,0,0
"ENSMUSG00000080953",0,0,0
"ENSMUSG00000080954",0,0,0
"ENSMUSG00000080955",0,0,0
"ENSMUSG00000080956",0,0,0
"ENSMUSG00000080957",0,0,0
"ENSMUSG00000080958",0,0,0
"ENSMUSG00000080959",0,0,0
"ENSMUSG00000080960",0,0,0
"ENSMUSG00000080961",0,0,0
"ENSMUSG00000080962",0,0,0
"ENSMUSG00000080964",0,0,0
"ENSMUSG00000080965",0,0,0
"ENSMUSG00000080966",0,0,2
"ENSMUSG00000080967",0,1,0
"ENSMUSG00000080968",2,2,0
"ENSMUSG00000080969",20,15,17
"ENSMUSG00000080970",0,0,0
"ENSMUSG00000080971",0,0,0
"ENSMUSG00000080972",0,2,0
"ENSMUSG00000080974",0,0,0
"ENSMUSG00000080976",0,0,0
"ENSMUSG00000080977",5,4,8
"ENSMUSG00000080978",8,0,11
"ENSMUSG00000080979",0,0,2
"ENSMUSG00000080980",0,0,0
"ENSMUSG00000080981",2,0,0
"ENSMUSG00000080982",0,0,0
"ENSMUSG00000080983",0,0,0
"ENSMUSG00000080984",0,0,0
"ENSMUSG00000080985",0,0,0
"ENSMUSG00000080986",0,0,0
"ENSMUSG00000080987",0,0,0
"ENSMUSG00000080989",72,25,33
"ENSMUSG00000080990",0,0,0
"ENSMUSG00000080992",0,0,0
"ENSMUSG00000080993",11,2,1
"ENSMUSG00000080994",12,11,11
"ENSMUSG00000080995",0,0,0
"ENSMUSG00000080996",0,0,0
"ENSMUSG00000080997",4,0,9
"ENSMUSG00000080998",0,0,0
"ENSMUSG00000080999",0,3,2
"ENSMUSG00000081000",0,0,0
"ENSMUSG00000081001",0,0,0
"ENSMUSG00000081002",0,0,0
"ENSMUSG00000081003",0,0,1
"ENSMUSG00000081004",1,0,2
"ENSMUSG00000081005",0,0,0
"ENSMUSG00000081006",0,0,0
"ENSMUSG00000081007",0,0,0
"ENSMUSG00000081008",0,0,0
"ENSMUSG00000081009",0,0,0
"ENSMUSG00000081010",0,0,0
"ENSMUSG00000081011",0,0,0
"ENSMUSG00000081012",0,0,0
"ENSMUSG00000081013",0,0,0
"ENSMUSG00000081014",0,0,0
"ENSMUSG00000081016",0,0,0
"ENSMUSG00000081017",0,0,0
"ENSMUSG00000081018",0,0,0
"ENSMUSG00000081020",0,0,0
"ENSMUSG00000081021",6,0,0
"ENSMUSG00000081022",0,0,0
"ENSMUSG00000081023",0,0,0
"ENSMUSG00000081024",0,0,0
"ENSMUSG00000081025",0,0,0
"ENSMUSG00000081026",0,10,5
"ENSMUSG00000081029",0,0,0
"ENSMUSG00000081030",4,1,0
"ENSMUSG00000081033",0,0,0
"ENSMUSG00000081034",2,2,0
"ENSMUSG00000081036",0,0,0
"ENSMUSG00000081037",0,0,0
"ENSMUSG00000081038",0,0,0
"ENSMUSG00000081041",0,0,0
"ENSMUSG00000081042",0,4,4
"ENSMUSG00000081043",0,1,0
"ENSMUSG00000081044",0,0,0
"ENSMUSG00000081045",0,0,0
"ENSMUSG00000081046",0,0,0
"ENSMUSG00000081047",0,0,0
"ENSMUSG00000081048",0,0,0
"ENSMUSG00000081049",16,6,5
"ENSMUSG00000081050",0,0,0
"ENSMUSG00000081051",72,86,52
"ENSMUSG00000081052",0,0,0
"ENSMUSG00000081053",0,0,0
"ENSMUSG00000081054",0,0,0
"ENSMUSG00000081055",0,0,0
"ENSMUSG00000081056",0,0,0
"ENSMUSG00000081057",0,0,0
"ENSMUSG00000081058",165,111,219
"ENSMUSG00000081059",1,0,1
"ENSMUSG00000081060",0,0,0
"ENSMUSG00000081061",0,0,0
"ENSMUSG00000081062",0,0,0
"ENSMUSG00000081063",0,0,0
"ENSMUSG00000081064",0,0,0
"ENSMUSG00000081065",0,0,0
"ENSMUSG00000081066",0,0,0
"ENSMUSG00000081067",0,0,0
"ENSMUSG00000081068",4,0,5
"ENSMUSG00000081069",0,0,0
"ENSMUSG00000081070",0,0,0
"ENSMUSG00000081071",5,11,7
"ENSMUSG00000081072",0,0,0
"ENSMUSG00000081073",0,0,0
"ENSMUSG00000081076",5,1,3
"ENSMUSG00000081077",0,0,0
"ENSMUSG00000081078",0,0,0
"ENSMUSG00000081079",0,0,0
"ENSMUSG00000081080",0,0,0
"ENSMUSG00000081081",0,0,0
"ENSMUSG00000081082",0,0,0
"ENSMUSG00000081083",0,0,0
"ENSMUSG00000081084",0,0,1
"ENSMUSG00000081085",0,0,0
"ENSMUSG00000081086",0,0,0
"ENSMUSG00000081087",6,0,0
"ENSMUSG00000081088",0,0,0
"ENSMUSG00000081089",0,0,0
"ENSMUSG00000081092",0,0,0
"ENSMUSG00000081093",0,0,0
"ENSMUSG00000081094",111,101,94
"ENSMUSG00000081095",0,0,0
"ENSMUSG00000081096",13,8,19
"ENSMUSG00000081097",0,0,0
"ENSMUSG00000081098",0,0,0
"ENSMUSG00000081099",0,0,0
"ENSMUSG00000081100",0,0,0
"ENSMUSG00000081101",0,0,0
"ENSMUSG00000081103",3,0,0
"ENSMUSG00000081104",0,0,0
"ENSMUSG00000081106",0,0,0
"ENSMUSG00000081107",0,0,0
"ENSMUSG00000081108",0,0,0
"ENSMUSG00000081110",0,0,0
"ENSMUSG00000081111",0,9,6
"ENSMUSG00000081112",0,0,0
"ENSMUSG00000081113",5,0,0
"ENSMUSG00000081114",0,0,0
"ENSMUSG00000081115",0,0,0
"ENSMUSG00000081116",0,0,0
"ENSMUSG00000081117",0,0,0
"ENSMUSG00000081118",2,4,0
"ENSMUSG00000081119",2,0,0
"ENSMUSG00000081120",1,1,0
"ENSMUSG00000081121",14,21,10
"ENSMUSG00000081122",0,0,0
"ENSMUSG00000081123",0,0,1
"ENSMUSG00000081124",0,0,0
"ENSMUSG00000081125",0,0,0
"ENSMUSG00000081126",3,6,2
"ENSMUSG00000081127",0,0,0
"ENSMUSG00000081128",3,8,0
"ENSMUSG00000081129",0,0,0
"ENSMUSG00000081130",0,0,0
"ENSMUSG00000081131",0,0,0
"ENSMUSG00000081132",0,0,0
"ENSMUSG00000081133",0,0,0
"ENSMUSG00000081134",0,0,0
"ENSMUSG00000081135",0,0,0
"ENSMUSG00000081136",0,0,0
"ENSMUSG00000081137",30,72,40
"ENSMUSG00000081138",0,0,0
"ENSMUSG00000081139",0,0,0
"ENSMUSG00000081141",0,0,0
"ENSMUSG00000081142",3,9,0
"ENSMUSG00000081143",0,0,0
"ENSMUSG00000081144",0,0,0
"ENSMUSG00000081145",0,0,0
"ENSMUSG00000081146",0,0,0
"ENSMUSG00000081147",0,0,0
"ENSMUSG00000081148",0,0,0
"ENSMUSG00000081150",0,0,0
"ENSMUSG00000081151",0,0,0
"ENSMUSG00000081152",224,144,170
"ENSMUSG00000081153",0,4,0
"ENSMUSG00000081154",0,0,0
"ENSMUSG00000081155",0,0,0
"ENSMUSG00000081156",5,0,0
"ENSMUSG00000081157",33,39,32
"ENSMUSG00000081158",0,0,0
"ENSMUSG00000081159",0,0,0
"ENSMUSG00000081160",0,0,0
"ENSMUSG00000081161",0,4,6
"ENSMUSG00000081162",0,0,0
"ENSMUSG00000081163",0,0,0
"ENSMUSG00000081164",0,0,0
"ENSMUSG00000081165",0,0,0
"ENSMUSG00000081166",0,0,0
"ENSMUSG00000081167",4,3,2
"ENSMUSG00000081168",0,0,0
"ENSMUSG00000081169",0,0,0
"ENSMUSG00000081170",59,60,50
"ENSMUSG00000081171",0,0,0
"ENSMUSG00000081172",0,0,0
"ENSMUSG00000081173",0,0,0
"ENSMUSG00000081174",0,0,0
"ENSMUSG00000081175",0,0,0
"ENSMUSG00000081176",4,3,3
"ENSMUSG00000081177",0,0,0
"ENSMUSG00000081179",0,3,2
"ENSMUSG00000081180",0,0,0
"ENSMUSG00000081181",0,0,0
"ENSMUSG00000081182",0,0,0
"ENSMUSG00000081183",0,0,0
"ENSMUSG00000081184",0,0,0
"ENSMUSG00000081185",4,7,6
"ENSMUSG00000081186",0,0,0
"ENSMUSG00000081187",10,0,9
"ENSMUSG00000081188",0,0,0
"ENSMUSG00000081189",4,4,2
"ENSMUSG00000081191",0,0,2
"ENSMUSG00000081194",0,0,0
"ENSMUSG00000081195",0,0,0
"ENSMUSG00000081196",0,0,0
"ENSMUSG00000081197",0,0,0
"ENSMUSG00000081199",0,0,0
"ENSMUSG00000081200",0,0,0
"ENSMUSG00000081201",4,10,11
"ENSMUSG00000081202",0,0,0
"ENSMUSG00000081205",8,15,8
"ENSMUSG00000081206",0,0,0
"ENSMUSG00000081207",0,0,0
"ENSMUSG00000081208",5,9,0
"ENSMUSG00000081209",0,0,0
"ENSMUSG00000081210",1,1,1
"ENSMUSG00000081211",0,0,0
"ENSMUSG00000081212",0,0,0
"ENSMUSG00000081214",28,22,31
"ENSMUSG00000081215",0,0,0
"ENSMUSG00000081216",0,0,0
"ENSMUSG00000081217",0,0,0
